date;close;open;high;low
28/08/1985;118.45;118.45;118.45;118.45
29/08/1985;118.24;118.24;118.24;118.24
30/08/1985;118.3;118.3;118.3;118.3
02/09/1985;118.3;118.3;118.3;118.3
03/09/1985;117.57;117.57;117.57;117.57
04/09/1985;116.83;116.83;116.83;116.83
05/09/1985;116.53;116.53;116.53;116.53
06/09/1985;117.19;117.19;117.19;117.19
09/09/1985;117.47;117.47;117.47;117.47
10/09/1985;116.56;116.56;116.56;116.56
11/09/1985;115.22;115.22;115.22;115.22
12/09/1985;115.33;115.33;115.33;115.33
13/09/1985;114.19;114.19;114.19;114.19
16/09/1985;113.33;113.33;113.33;113.33
17/09/1985;111;111;111;111
18/09/1985;111.73;111.73;111.73;111.73
19/09/1985;113.69;113.69;113.69;113.69
20/09/1985;114.01;114.01;114.01;114.01
23/09/1985;115.07;115.07;115.07;115.07
24/09/1985;112.81;112.81;112.81;112.81
25/09/1985;111.17;111.17;111.17;111.17
26/09/1985;110.89;110.89;110.89;110.89
27/09/1985;111.13;111.13;111.13;111.13
30/09/1985;110.62;110.62;110.62;110.62
01/10/1985;112.14;112.14;112.14;112.14
02/10/1985;110.84;110.84;110.84;110.84
03/10/1985;110.87;110.87;110.87;110.87
04/10/1985;110.08;110.08;110.08;110.08
07/10/1985;108.2;108.2;108.2;108.2
08/10/1985;107.16;107.16;107.16;107.16
09/10/1985;108.63;108.63;108.63;108.63
10/10/1985;109.44;109.44;109.44;109.44
11/10/1985;111.05;111.05;111.05;111.05
14/10/1985;113.19;113.19;113.19;113.19
15/10/1985;113.38;113.38;113.38;113.38
16/10/1985;114.31;114.31;114.31;114.31
17/10/1985;114.74;114.74;114.74;114.74
18/10/1985;114.32;114.32;114.32;114.32
21/10/1985;113.68;113.68;113.68;113.68
22/10/1985;114.44;114.44;114.44;114.44
23/10/1985;115.06;115.06;115.06;115.06
24/10/1985;115.48;115.48;115.48;115.48
25/10/1985;113.91;113.91;113.91;113.91
28/10/1985;113.82;113.82;113.82;113.82
29/10/1985;115.4;115.4;115.4;115.4
30/10/1985;115.77;115.77;115.77;115.77
31/10/1985;115.48;115.48;115.48;115.48
01/11/1985;116.28;116.28;116.28;116.28
04/11/1985;116.04;116.04;116.04;116.04
05/11/1985;116.44;116.44;116.44;116.44
06/11/1985;117.38;117.38;117.38;117.38
07/11/1985;117.62;117.62;117.62;117.62
08/11/1985;119.26;119.26;119.26;119.26
11/11/1985;120.4;120.4;120.4;120.4
12/11/1985;121.82;121.82;121.82;121.82
13/11/1985;121.17;121.17;121.17;121.17
14/11/1985;121.83;121.83;121.83;121.83
15/11/1985;122.17;122.17;122.17;122.17
