date;close;open;high;low
17/06/1992;1038.99;1038.99;1038.99;1038.99
18/06/1992;1037.57;1037.57;1037.57;1037.57
19/06/1992;1039.26;1039.26;1039.26;1039.26
22/06/1992;1036.62;1036.62;1036.62;1036.62
23/06/1992;1040.48;1040.48;1040.48;1040.48
24/06/1992;1046.45;1046.45;1046.45;1046.45
25/06/1992;1059.09;1059.09;1059.09;1059.09
26/06/1992;1057.36;1057.36;1057.36;1057.36
29/06/1992;1067;1067;1067;1067
30/06/1992;1059.77;1059.77;1059.77;1059.77
01/07/1992;1059.77;1059.77;1059.77;1059.77
02/07/1992;1066.33;1066.33;1066.33;1066.33
03/07/1992;1071.04;1071.04;1071.04;1071.04
06/07/1992;1067.22;1067.22;1067.22;1067.22
07/07/1992;1079.87;1079.87;1079.87;1079.87
08/07/1992;1072.35;1072.35;1072.35;1072.35
09/07/1992;1060.51;1060.51;1060.51;1060.51
10/07/1992;1072.33;1072.33;1072.33;1072.33
13/07/1992;1080.04;1080.04;1080.04;1080.04
14/07/1992;1075.04;1075.04;1075.04;1075.04
15/07/1992;1073.73;1073.73;1073.73;1073.73
16/07/1992;1077.55;1077.55;1077.55;1077.55
17/07/1992;1069.27;1069.27;1069.27;1069.27
20/07/1992;1027.12;1027.12;1027.12;1027.12
21/07/1992;1023.17;1023.17;1023.17;1023.17
22/07/1992;1011.44;1011.44;1011.44;1011.44
23/07/1992;1014.2;1014.2;1014.2;1014.2
24/07/1992;1001.18;1001.18;1001.18;1001.18
27/07/1992;1009.38;1009.38;1009.38;1009.38
28/07/1992;1017.09;1017.09;1017.09;1017.09
29/07/1992;1023.08;1023.08;1023.08;1023.08
30/07/1992;1017.24;1017.24;1017.24;1017.24
31/07/1992;1016.34;1016.34;1016.34;1016.34
03/08/1992;1016.34;1016.34;1016.34;1016.34
04/08/1992;1025.18;1025.18;1025.18;1025.18
05/08/1992;1023.72;1023.72;1023.72;1023.72
06/08/1992;1025.12;1025.12;1025.12;1025.12
07/08/1992;1022.8;1022.8;1022.8;1022.8
10/08/1992;1009.98;1009.98;1009.98;1009.98
11/08/1992;994.07;994.07;994.07;994.07
12/08/1992;994.96;994.96;994.96;994.96
13/08/1992;993.42;993.42;993.42;993.42
14/08/1992;996.2;996.2;996.2;996.2
17/08/1992;1002.37;1002.37;1002.37;1002.37
18/08/1992;996.55;996.55;996.55;996.55
19/08/1992;998.76;998.76;998.76;998.76
20/08/1992;998.74;998.74;998.74;998.74
21/08/1992;1014.05;1014.05;1014.05;1014.05
24/08/1992;1013.61;1013.61;1013.61;1013.61
25/08/1992;1003.66;1003.66;1003.66;1003.66
26/08/1992;1001.74;1001.74;1001.74;1001.74
27/08/1992;1008.74;1008.74;1008.74;1008.74
28/08/1992;1011.34;1011.34;1011.34;1011.34
31/08/1992;1020.72;1020.72;1020.72;1020.72
01/09/1992;1024.78;1024.78;1024.78;1024.78
02/09/1992;1024.98;1024.98;1024.98;1024.98
03/09/1992;1031.93;1031.93;1031.93;1031.93
04/09/1992;1042.52;1042.52;1042.52;1042.52
07/09/1992;1042.52;1042.52;1042.52;1042.52
08/09/1992;1045.94;1045.94;1045.94;1045.94
09/09/1992;1026.34;1026.34;1026.34;1026.34
10/09/1992;1020.08;1020.08;1020.08;1020.08
11/09/1992;1010.46;1010.46;1010.46;1010.46
14/09/1992;1019.94;1019.94;1019.94;1019.94
15/09/1992;1002.81;1002.81;1002.81;1002.81
16/09/1992;978.29;978.29;978.29;978.29
17/09/1992;1004.84;1004.84;1004.84;1004.84
18/09/1992;1001.17;1001.17;1001.17;1001.17
21/09/1992;998.5;998.5;998.5;998.5
22/09/1992;984.64;984.64;984.64;984.64
23/09/1992;984.64;984.64;984.64;984.64
24/09/1992;985.77;985.77;985.77;985.77
25/09/1992;987.44;987.44;987.44;987.44
28/09/1992;981.66;981.66;981.66;981.66
29/09/1992;1001.32;1001.32;1001.32;1001.32
30/09/1992;1000.27;1000.27;1000.27;1000.27
01/10/1992;989.46;989.46;989.46;989.46
02/10/1992;991.2;991.2;991.2;991.2
05/10/1992;948.16;948.16;948.16;948.16
06/10/1992;944.39;944.39;944.39;944.39
07/10/1992;944.93;944.93;944.93;944.93
08/10/1992;937.55;937.55;937.55;937.55
09/10/1992;934.89;934.89;934.89;934.89
12/10/1992;934.89;934.89;934.89;934.89
13/10/1992;951.34;951.34;951.34;951.34
14/10/1992;954.58;954.58;954.58;954.58
15/10/1992;955.73;955.73;955.73;955.73
16/10/1992;944.22;944.22;944.22;944.22
19/10/1992;939.28;939.28;939.28;939.28
20/10/1992;944.27;944.27;944.27;944.27
21/10/1992;941;941;941;941
22/10/1992;948.5;948.5;948.5;948.5
23/10/1992;944.81;944.81;944.81;944.81
26/10/1992;945.15;945.15;945.15;945.15
27/10/1992;949.2;949.2;949.2;949.2
28/10/1992;938.1;938.1;938.1;938.1
29/10/1992;931.82;931.82;931.82;931.82
30/10/1992;932.23;932.23;932.23;932.23
02/11/1992;915.02;915.02;915.02;915.02
03/11/1992;927.3;927.3;927.3;927.3
04/11/1992;919.68;919.68;919.68;919.68
05/11/1992;914.3;914.3;914.3;914.3
06/11/1992;906.93;906.93;906.93;906.93
09/11/1992;910.21;910.21;910.21;910.21
10/11/1992;915.76;915.76;915.76;915.76
11/11/1992;915.76;915.76;915.76;915.76
12/11/1992;931.2;931.2;931.2;931.2
13/11/1992;945.45;945.45;945.45;945.45
16/11/1992;929.85;929.85;929.85;929.85
17/11/1992;929.17;929.17;929.17;929.17
18/11/1992;932.77;932.77;932.77;932.77
19/11/1992;935.88;935.88;935.88;935.88
20/11/1992;916;916;916;916
23/11/1992;912.13;912.13;912.13;912.13
24/11/1992;910.51;910.51;910.51;910.51
25/11/1992;920.58;920.58;920.58;920.58
26/11/1992;925.72;925.72;925.72;925.72
27/11/1992;919.34;919.34;919.34;919.34
30/11/1992;928.57;928.57;928.57;928.57
01/12/1992;938.94;938.94;938.94;938.94
02/12/1992;936.47;936.47;936.47;936.47
03/12/1992;932.37;932.37;932.37;932.37
04/12/1992;926.82;926.82;926.82;926.82
07/12/1992;947.25;947.25;947.25;947.25
08/12/1992;942.4;942.4;942.4;942.4
09/12/1992;939.17;939.17;939.17;939.17
10/12/1992;927.61;927.61;927.61;927.61
11/12/1992;919.21;919.21;919.21;919.21
14/12/1992;922.2;922.2;922.2;922.2
15/12/1992;924.4;924.4;924.4;924.4
16/12/1992;925.42;925.42;925.42;925.42
17/12/1992;925.93;925.93;925.93;925.93
18/12/1992;933.06;933.06;933.06;933.06
21/12/1992;942.77;942.77;942.77;942.77
22/12/1992;941.8;941.8;941.8;941.8
23/12/1992;939.85;939.85;939.85;939.85
24/12/1992;943.67;943.67;943.67;943.67
25/12/1992;943.67;943.67;943.67;943.67
28/12/1992;943.67;943.67;943.67;943.67
29/12/1992;939.77;939.77;939.77;939.77
30/12/1992;935.6;935.6;935.6;935.6
31/12/1992;933.46;933.46;933.46;933.46
01/01/1993;933.46;933.46;933.46;933.46
04/01/1993;920.85;920.85;920.85;920.85
05/01/1993;936.4;936.4;936.4;936.4
06/01/1993;930.96;930.96;930.96;930.96
07/01/1993;925.55;925.55;925.55;925.55
08/01/1993;919.15;919.15;919.15;919.15
11/01/1993;918.99;918.99;918.99;918.99
12/01/1993;917.09;917.09;917.09;917.09
13/01/1993;917.37;917.37;917.37;917.37
14/01/1993;925.31;925.31;925.31;925.31
15/01/1993;931.41;931.41;931.41;931.41
18/01/1993;953.3;953.3;953.3;953.3
19/01/1993;957.24;957.24;957.24;957.24
20/01/1993;957.36;957.36;957.36;957.36
21/01/1993;950.74;950.74;950.74;950.74
22/01/1993;966.39;966.39;966.39;966.39
25/01/1993;962.73;962.73;962.73;962.73
26/01/1993;969.19;969.19;969.19;969.19
27/01/1993;954.67;954.67;954.67;954.67
28/01/1993;955.22;955.22;955.22;955.22
29/01/1993;944.06;944.06;944.06;944.06
01/02/1993;936.81;936.81;936.81;936.81
02/02/1993;936.53;936.53;936.53;936.53
03/02/1993;947.02;947.02;947.02;947.02
04/02/1993;947.84;947.84;947.84;947.84
05/02/1993;964.04;964.04;964.04;964.04
08/02/1993;969.37;969.37;969.37;969.37
09/02/1993;964.43;964.43;964.43;964.43
10/02/1993;959.9;959.9;959.9;959.9
11/02/1993;965.72;965.72;965.72;965.72
12/02/1993;968.47;968.47;968.47;968.47
15/02/1993;967.68;967.68;967.68;967.68
16/02/1993;977.88;977.88;977.88;977.88
17/02/1993;977.97;977.97;977.97;977.97
18/02/1993;987.28;987.28;987.28;987.28
19/02/1993;985.39;985.39;985.39;985.39
22/02/1993;996;996;996;996
23/02/1993;989.02;989.02;989.02;989.02
24/02/1993;985.24;985.24;985.24;985.24
25/02/1993;982.78;982.78;982.78;982.78
26/02/1993;991.94;991.94;991.94;991.94
01/03/1993;998.92;998.92;998.92;998.92
02/03/1993;1009.45;1009.45;1009.45;1009.45
03/03/1993;1005.61;1005.61;1005.61;1005.61
04/03/1993;1006.7;1006.7;1006.7;1006.7
05/03/1993;994.73;994.73;994.73;994.73
08/03/1993;1000.63;1000.63;1000.63;1000.63
09/03/1993;1001.34;1001.34;1001.34;1001.34
10/03/1993;1000.44;1000.44;1000.44;1000.44
11/03/1993;1002.6;1002.6;1002.6;1002.6
12/03/1993;988.25;988.25;988.25;988.25
15/03/1993;992.17;992.17;992.17;992.17
16/03/1993;989.84;989.84;989.84;989.84
17/03/1993;986.66;986.66;986.66;986.66
18/03/1993;999.64;999.64;999.64;999.64
19/03/1993;1004.45;1004.45;1004.45;1004.45
22/03/1993;988.89;988.89;988.89;988.89
23/03/1993;992.85;992.85;992.85;992.85
24/03/1993;989.51;989.51;989.51;989.51
25/03/1993;993.7;993.7;993.7;993.7
26/03/1993;1003.73;1003.73;1003.73;1003.73
29/03/1993;1012.15;1012.15;1012.15;1012.15
30/03/1993;1021.18;1021.18;1021.18;1021.18
31/03/1993;1026.1;1026.1;1026.1;1026.1
01/04/1993;1028.7;1028.7;1028.7;1028.7
02/04/1993;1017.99;1017.99;1017.99;1017.99
05/04/1993;1016.89;1016.89;1016.89;1016.89
06/04/1993;1015.18;1015.18;1015.18;1015.18
07/04/1993;1008.21;1008.21;1008.21;1008.21
08/04/1993;1021.18;1021.18;1021.18;1021.18
09/04/1993;1021.18;1021.18;1021.18;1021.18
12/04/1993;1027.48;1027.48;1027.48;1027.48
13/04/1993;1048.12;1048.12;1048.12;1048.12
14/04/1993;1039.62;1039.62;1039.62;1039.62
15/04/1993;1029.3;1029.3;1029.3;1029.3
16/04/1993;1025.02;1025.02;1025.02;1025.02
19/04/1993;1041.04;1041.04;1041.04;1041.04
20/04/1993;1036.64;1036.64;1036.64;1036.64
21/04/1993;1026.69;1026.69;1026.69;1026.69
22/04/1993;1033.6;1033.6;1033.6;1033.6
23/04/1993;1034.42;1034.42;1034.42;1034.42
26/04/1993;1042.84;1042.84;1042.84;1042.84
27/04/1993;1033.67;1033.67;1033.67;1033.67
28/04/1993;1036.1;1036.1;1036.1;1036.1
29/04/1993;1025.86;1025.86;1025.86;1025.86
30/04/1993;1026.72;1026.72;1026.72;1026.72
03/05/1993;1031.19;1031.19;1031.19;1031.19
04/05/1993;1032.74;1032.74;1032.74;1032.74
05/05/1993;1030.82;1030.82;1030.82;1030.82
06/05/1993;1033.64;1033.64;1033.64;1033.64
07/05/1993;1019.17;1019.17;1019.17;1019.17
10/05/1993;1002.26;1002.26;1002.26;1002.26
11/05/1993;1002.05;1002.05;1002.05;1002.05
12/05/1993;1005.66;1005.66;1005.66;1005.66
13/05/1993;1011.78;1011.78;1011.78;1011.78
14/05/1993;1012.09;1012.09;1012.09;1012.09
17/05/1993;1001.29;1001.29;1001.29;1001.29
18/05/1993;996.98;996.98;996.98;996.98
19/05/1993;995.1;995.1;995.1;995.1
20/05/1993;998.81;998.81;998.81;998.81
21/05/1993;993.52;993.52;993.52;993.52
24/05/1993;993.52;993.52;993.52;993.52
25/05/1993;1000.64;1000.64;1000.64;1000.64
26/05/1993;1000.61;1000.61;1000.61;1000.61
27/05/1993;1017.64;1017.64;1017.64;1017.64
28/05/1993;1021.27;1021.27;1021.27;1021.27
31/05/1993;1019.48;1019.48;1019.48;1019.48
01/06/1993;1015.91;1015.91;1015.91;1015.91
02/06/1993;1012.16;1012.16;1012.16;1012.16
03/06/1993;1011.15;1011.15;1011.15;1011.15
04/06/1993;993.7;993.7;993.7;993.7
07/06/1993;1004.3;1004.3;1004.3;1004.3
08/06/1993;1005.56;1005.56;1005.56;1005.56
09/06/1993;1009.68;1009.68;1009.68;1009.68
10/06/1993;1013.1;1013.1;1013.1;1013.1
11/06/1993;1019.14;1019.14;1019.14;1019.14
14/06/1993;1021.48;1021.48;1021.48;1021.48
15/06/1993;1004.87;1004.87;1004.87;1004.87
16/06/1993;1003.17;1003.17;1003.17;1003.17
17/06/1993;1001.64;1001.64;1001.64;1001.64
18/06/1993;993.24;993.24;993.24;993.24
21/06/1993;992.77;992.77;992.77;992.77
22/06/1993;1002.16;1002.16;1002.16;1002.16
23/06/1993;1000.55;1000.55;1000.55;1000.55
24/06/1993;988.51;988.51;988.51;988.51
25/06/1993;989.69;989.69;989.69;989.69
28/06/1993;1001.89;1001.89;1001.89;1001.89
29/06/1993;1002.19;1002.19;1002.19;1002.19
30/06/1993;992.33;992.33;992.33;992.33
01/07/1993;992.33;992.33;992.33;992.33
02/07/1993;990.28;990.28;990.28;990.28
05/07/1993;986.25;986.25;986.25;986.25
06/07/1993;984.56;984.56;984.56;984.56
07/07/1993;989.1;989.1;989.1;989.1
08/07/1993;1011.78;1011.78;1011.78;1011.78
09/07/1993;1004.32;1004.32;1004.32;1004.32
12/07/1993;1003.09;1003.09;1003.09;1003.09
13/07/1993;1006.63;1006.63;1006.63;1006.63
14/07/1993;1007.75;1007.75;1007.75;1007.75
15/07/1993;1001.93;1001.93;1001.93;1001.93
16/07/1993;1006.83;1006.83;1006.83;1006.83
19/07/1993;1018.3;1018.3;1018.3;1018.3
20/07/1993;1019.46;1019.46;1019.46;1019.46
21/07/1993;1011.92;1011.92;1011.92;1011.92
22/07/1993;1011.3;1011.3;1011.3;1011.3
23/07/1993;1007.23;1007.23;1007.23;1007.23
26/07/1993;1012.7;1012.7;1012.7;1012.7
27/07/1993;1010.16;1010.16;1010.16;1010.16
28/07/1993;1015.75;1015.75;1015.75;1015.75
29/07/1993;1010.16;1010.16;1010.16;1010.16
30/07/1993;1011.1;1011.1;1011.1;1011.1
02/08/1993;1011.1;1011.1;1011.1;1011.1
03/08/1993;1040.93;1040.93;1040.93;1040.93
04/08/1993;1044.75;1044.75;1044.75;1044.75
05/08/1993;1041.34;1041.34;1041.34;1041.34
06/08/1993;1054.71;1054.71;1054.71;1054.71
09/08/1993;1052.79;1052.79;1052.79;1052.79
10/08/1993;1039.2;1039.2;1039.2;1039.2
11/08/1993;1045.04;1045.04;1045.04;1045.04
12/08/1993;1052.52;1052.52;1052.52;1052.52
13/08/1993;1052.91;1052.91;1052.91;1052.91
16/08/1993;1071.59;1071.59;1071.59;1071.59
17/08/1993;1073.37;1073.37;1073.37;1073.37
18/08/1993;1097.18;1097.18;1097.18;1097.18
19/08/1993;1097.7;1097.7;1097.7;1097.7
20/08/1993;1098.76;1098.76;1098.76;1098.76
23/08/1993;1086.09;1086.09;1086.09;1086.09
24/08/1993;1094.48;1094.48;1094.48;1094.48
25/08/1993;1104.21;1104.21;1104.21;1104.21
26/08/1993;1109.75;1109.75;1109.75;1109.75
27/08/1993;1116.22;1116.22;1116.22;1116.22
30/08/1993;1120.47;1120.47;1120.47;1120.47
31/08/1993;1123.85;1123.85;1123.85;1123.85
01/09/1993;1118.85;1118.85;1118.85;1118.85
02/09/1993;1126.03;1126.03;1126.03;1126.03
03/09/1993;1136.88;1136.88;1136.88;1136.88
06/09/1993;1136.88;1136.88;1136.88;1136.88
07/09/1993;1129.23;1129.23;1129.23;1129.23
08/09/1993;1120.46;1120.46;1120.46;1120.46
09/09/1993;1126.17;1126.17;1126.17;1126.17
10/09/1993;1126.17;1126.17;1126.17;1126.17
13/09/1993;1125.06;1125.06;1125.06;1125.06
14/09/1993;1130.12;1130.12;1130.12;1130.12
15/09/1993;1122.53;1122.53;1122.53;1122.53
16/09/1993;1113.59;1113.59;1113.59;1113.59
17/09/1993;1114.1;1114.1;1114.1;1114.1
20/09/1993;1125.23;1125.23;1125.23;1125.23
21/09/1993;1109.62;1109.62;1109.62;1109.62
22/09/1993;1104.17;1104.17;1104.17;1104.17
23/09/1993;1098.31;1098.31;1098.31;1098.31
24/09/1993;1098.13;1098.13;1098.13;1098.13
27/09/1993;1118.47;1118.47;1118.47;1118.47
28/09/1993;1129.26;1129.26;1129.26;1129.26
29/09/1993;1126.17;1126.17;1126.17;1126.17
30/09/1993;1117.58;1117.58;1117.58;1117.58
01/10/1993;1119.12;1119.12;1119.12;1119.12
04/10/1993;1129.83;1129.83;1129.83;1129.83
05/10/1993;1145.58;1145.58;1145.58;1145.58
06/10/1993;1154.3;1154.3;1154.3;1154.3
07/10/1993;1150.19;1150.19;1150.19;1150.19
08/10/1993;1166.85;1166.85;1166.85;1166.85
11/10/1993;1166.85;1166.85;1166.85;1166.85
12/10/1993;1167.39;1167.39;1167.39;1167.39
13/10/1993;1159.43;1159.43;1159.43;1159.43
14/10/1993;1149.97;1149.97;1149.97;1149.97
15/10/1993;1160.46;1160.46;1160.46;1160.46
18/10/1993;1157.89;1157.89;1157.89;1157.89
19/10/1993;1153.48;1153.48;1153.48;1153.48
20/10/1993;1160.93;1160.93;1160.93;1160.93
21/10/1993;1156.13;1156.13;1156.13;1156.13
22/10/1993;1166.81;1166.81;1166.81;1166.81
25/10/1993;1161.87;1161.87;1161.87;1161.87
26/10/1993;1158.27;1158.27;1158.27;1158.27
27/10/1993;1148.32;1148.32;1148.32;1148.32
28/10/1993;1154.96;1154.96;1154.96;1154.96
29/10/1993;1152.91;1152.91;1152.91;1152.91
01/11/1993;1148.17;1148.17;1148.17;1148.17
02/11/1993;1149.98;1149.98;1149.98;1149.98
03/11/1993;1156.59;1156.59;1156.59;1156.59
04/11/1993;1145.44;1145.44;1145.44;1145.44
05/11/1993;1120.46;1120.46;1120.46;1120.46
08/11/1993;1123.45;1123.45;1123.45;1123.45
09/11/1993;1123.39;1123.39;1123.39;1123.39
10/11/1993;1118.85;1118.85;1118.85;1118.85
11/11/1993;1118.85;1118.85;1118.85;1118.85
12/11/1993;1118.74;1118.74;1118.74;1118.74
15/11/1993;1125.8;1125.8;1125.8;1125.8
16/11/1993;1119.95;1119.95;1119.95;1119.95
17/11/1993;1126.74;1126.74;1126.74;1126.74
18/11/1993;1128.46;1128.46;1128.46;1128.46
19/11/1993;1121.59;1121.59;1121.59;1121.59
22/11/1993;1101.77;1101.77;1101.77;1101.77
23/11/1993;1096.57;1096.57;1096.57;1096.57
24/11/1993;1098.26;1098.26;1098.26;1098.26
25/11/1993;1109.27;1109.27;1109.27;1109.27
26/11/1993;1109.82;1109.82;1109.82;1109.82
29/11/1993;1112;1112;1112;1112
30/11/1993;1111;1111;1111;1111
01/12/1993;1123.83;1123.83;1123.83;1123.83
02/12/1993;1130.51;1130.51;1130.51;1130.51
03/12/1993;1141.13;1141.13;1141.13;1141.13
06/12/1993;1159.81;1159.81;1159.81;1159.81
07/12/1993;1159.64;1159.64;1159.64;1159.64
08/12/1993;1171.22;1171.22;1171.22;1171.22
09/12/1993;1178.72;1178.72;1178.72;1178.72
10/12/1993;1177.25;1177.25;1177.25;1177.25
13/12/1993;1171.4;1171.4;1171.4;1171.4
14/12/1993;1154.79;1154.79;1154.79;1154.79
15/12/1993;1146.18;1146.18;1146.18;1146.18
16/12/1993;1158.98;1158.98;1158.98;1158.98
17/12/1993;1168.63;1168.63;1168.63;1168.63
20/12/1993;1180.73;1180.73;1180.73;1180.73
21/12/1993;1183.84;1183.84;1183.84;1183.84
22/12/1993;1195.23;1195.23;1195.23;1195.23
23/12/1993;1210.62;1210.62;1210.62;1210.62
24/12/1993;1208.51;1208.51;1208.51;1208.51
27/12/1993;1208.51;1208.51;1208.51;1208.51
28/12/1993;1208.51;1208.51;1208.51;1208.51
29/12/1993;1187.62;1187.62;1187.62;1187.62
30/12/1993;1193.73;1193.73;1193.73;1193.73
31/12/1993;1191.03;1191.03;1191.03;1191.03
03/01/1994;1191.03;1191.03;1191.03;1191.03
04/01/1994;1197.48;1197.48;1197.48;1197.48
05/01/1994;1188.48;1188.48;1188.48;1188.48
06/01/1994;1188.12;1188.12;1188.12;1188.12
07/01/1994;1200.84;1200.84;1200.84;1200.84
10/01/1994;1199.02;1199.02;1199.02;1199.02
11/01/1994;1197.49;1197.49;1197.49;1197.49
12/01/1994;1186.54;1186.54;1186.54;1186.54
13/01/1994;1161.67;1161.67;1161.67;1161.67
14/01/1994;1164.47;1164.47;1164.47;1164.47
17/01/1994;1162.24;1162.24;1162.24;1162.24
18/01/1994;1170.07;1170.07;1170.07;1170.07
19/01/1994;1179.49;1179.49;1179.49;1179.49
20/01/1994;1177.35;1177.35;1177.35;1177.35
21/01/1994;1160.32;1160.32;1160.32;1160.32
24/01/1994;1169.01;1169.01;1169.01;1169.01
25/01/1994;1178.82;1178.82;1178.82;1178.82
26/01/1994;1182.07;1182.07;1182.07;1182.07
27/01/1994;1193.83;1193.83;1193.83;1193.83
28/01/1994;1195.81;1195.81;1195.81;1195.81
31/01/1994;1220.17;1220.17;1220.17;1220.17
01/02/1994;1217.89;1217.89;1217.89;1217.89
02/02/1994;1221.86;1221.86;1221.86;1221.86
03/02/1994;1207.17;1207.17;1207.17;1207.17
04/02/1994;1194.63;1194.63;1194.63;1194.63
07/02/1994;1170.24;1170.24;1170.24;1170.24
