date,ESGU11_open,ESGU11_high,ESGU11_low,ESGU11_close,ESGU11_tick_volume,ESGU11_spread,ESGU11_real_volume,ELAS11_open,ELAS11_high,ELAS11_low,ELAS11_close,ELAS11_tick_volume,ELAS11_spread,ELAS11_tick_volume,HASH11_open,HASH11_high,HASH11_low,HASH11_close,HASH11_tick_volume,HASH11_spread,HASH11_tick_volume,BITH11_open,BITH11_high,BITH11_low,BITH11_close,BITH11_tick_volume,BITH11_spread,BITH11_tick_volume,CRPT11_open,CRPT11_high,CRPT11_low,CRPT11_close,CRPT11_tick_volume,CRPT11_spread,CRPT11_tick_volume
2022-01-27 15:39:00,8.91,8.91,8.91,8.91,1,1,50,100.22,100.24,100.22,100.24,2,1,2,61.23,61.23,61.17,61.21,6,1,6,51.75,51.75,51.74,51.74,2,1,2,8.9,8.9,8.9,8.9,1,1,1
2022-01-27 17:45:00,8.89,8.89,8.89,8.89,3,1,23409,100.26,100.26,100.26,100.26,3,1,3,61.2,61.2,61.15,61.15,15,1,15,51.8,51.8,51.8,51.8,1,1,1,8.65,8.65,8.65,8.65,2,1,2
2022-01-28 10:40:00,8.89,8.89,8.73,8.73,3,1,118,100.25,100.3,100.25,100.3,4,1,4,61.13,61.16,61.09,61.13,16,1,16,51.85,51.95,51.85,51.95,3,1,3,8.9,8.9,8.9,8.9,1,1,1
2022-01-28 11:51:00,8.83,8.83,8.83,8.83,1,1,20,100.29,100.29,100.27,100.27,2,1,2,61.14,61.17,61.13,61.17,13,1,13,52.0,52.0,52.0,52.0,1,1,1,8.89,8.89,8.89,8.89,1,1,1
2022-01-28 12:07:00,8.81,8.81,8.81,8.81,1,1,30,100.29,100.29,100.29,100.29,4,1,4,61.15,61.2,61.15,61.17,6,1,6,51.95,51.95,51.95,51.95,1,1,1,8.89,8.89,8.89,8.89,5,1,5
2022-01-28 13:54:00,8.97,9.06,8.97,9.06,3,1,369405,100.3,100.3,100.3,100.3,2,1,2,61.19,61.19,61.1,61.1,19,1,19,52.0,52.0,52.0,52.0,1,1,1,8.88,8.88,8.7,8.7,2,1,2
2022-01-31 11:44:00,9.02,9.04,9.02,9.04,3,1,118,100.29,100.29,100.28,100.28,3,1,3,61.11,61.13,61.09,61.13,17,1,17,52.0,52.0,52.0,52.0,1,1,1,8.63,8.63,8.6,8.6,3,1,3
2022-01-31 12:48:00,9.01,9.01,9.01,9.01,1,1,94,100.26,100.3,100.26,100.3,4,1,4,61.13,61.21,61.13,61.16,24,1,24,52.0,52.0,52.0,52.0,2,1,2,8.89,8.89,8.89,8.89,5,1,5
2022-01-31 14:35:00,9.02,9.02,9.02,9.02,1,1,88,100.28,100.28,100.27,100.27,2,1,2,61.22,61.23,61.2,61.21,20,1,20,52.0,52.0,52.0,52.0,1,1,1,8.89,8.89,8.89,8.89,2,1,2
2022-01-31 14:53:00,9.06,9.06,9.06,9.06,1,1,11,100.27,100.27,100.18,100.18,4,1,4,61.2,61.21,61.19,61.21,7,1,7,52.0,52.0,52.0,52.0,1,1,1,8.6,8.87,8.6,8.87,3,1,3
2022-01-31 16:35:00,9.06,9.12,9.06,9.12,3,1,190083,100.2,100.2,100.16,100.16,3,1,3,61.22,61.22,61.2,61.2,10,1,10,52.0,52.01,52.0,52.01,35,1,35,8.87,8.87,8.87,8.87,1,1,1
2022-02-01 13:45:00,9.11,9.11,9.11,9.11,1,1,15,100.18,100.18,100.17,100.17,3,1,3,61.21,61.22,61.1,61.15,36,1,36,51.95,52.5,51.62,52.5,51,1,51,8.6,8.6,8.6,8.6,1,1,1
2022-02-01 16:34:00,9.08,9.08,9.08,9.08,1,1,15,100.2,100.24,100.2,100.24,4,1,4,61.15,61.25,61.13,61.16,34,1,34,52.5,52.54,52.5,52.54,5,1,5,8.62,8.7,8.6,8.68,22,1,22
2022-02-01 17:54:00,9.08,9.11,9.08,9.11,3,1,357315,100.29,100.29,100.29,100.29,3,1,3,61.16,61.21,61.16,61.16,22,1,22,52.55,52.65,52.55,52.65,3,1,3,8.61,8.61,8.61,8.61,10,1,10
2022-02-02 10:44:00,9.44,9.44,9.44,9.44,1,1,2,100.28,100.35,100.28,100.35,4,1,4,61.24,61.27,61.23,61.26,9,1,9,52.55,52.55,52.3,52.3,7,1,7,8.6,8.6,8.6,8.6,11,1,11
2022-02-02 10:54:00,9.42,9.42,9.42,9.42,1,1,1,100.38,100.38,100.35,100.35,3,1,3,61.25,61.28,61.18,61.2,20,1,20,52.45,53.0,52.45,52.9,70,1,70,8.87,8.87,8.87,8.87,1,1,1
2022-02-02 11:46:00,9.21,9.21,9.21,9.21,1,1,3,100.38,100.38,100.28,100.28,2,1,2,61.19,61.2,61.19,61.2,8,1,8,53.0,53.0,53.0,53.0,4,1,4,8.87,8.87,8.87,8.87,1,1,1
2022-02-02 13:11:00,9.19,9.19,9.19,9.19,1,1,1,100.3,100.3,100.26,100.27,5,1,5,61.18,61.2,61.13,61.18,21,1,21,53.0,53.2,53.0,53.2,10,1,10,8.87,8.87,8.87,8.87,1,1,1
2022-02-02 17:45:00,9.17,9.17,9.17,9.17,3,1,11903,100.28,100.28,100.24,100.24,2,1,2,61.18,61.18,61.11,61.15,27,1,27,53.2,53.4,53.2,53.4,5,1,5,8.87,8.87,8.87,8.87,1,1,1
2022-02-03 18:15:00,8.98,8.98,8.98,8.98,2,1,57700,100.24,100.25,100.22,100.22,4,1,4,61.13,61.16,61.13,61.15,11,1,11,53.4,53.5,53.4,53.5,4,1,4,8.65,8.65,8.6,8.6,2,1,2
2022-02-04 18:15:00,9.1,9.1,9.1,9.1,2,1,209100,100.25,100.27,100.25,100.27,2,1,2,61.15,61.22,61.15,61.15,22,1,22,53.5,53.75,53.5,53.75,7,1,7,8.6,8.6,8.6,8.6,1,1,1
2022-02-07 11:05:00,8.78,8.78,8.78,8.78,2,1,25,100.24,100.24,100.24,100.24,2,1,2,61.2,61.23,61.2,61.23,4,1,4,53.8,53.8,53.8,53.8,1,1,1,8.87,8.87,8.87,8.87,1,1,1
2022-02-07 12:06:00,9.05,9.05,9.05,9.05,1,1,1,100.24,100.25,100.23,100.25,4,1,4,61.22,61.23,61.21,61.23,14,1,14,53.85,53.85,53.7,53.7,9,1,9,8.6,8.6,8.6,8.6,1,1,1
2022-02-07 12:09:00,9.08,9.08,9.06,9.06,2,1,24,100.26,100.26,100.24,100.24,3,1,3,61.2,61.21,61.16,61.21,13,1,13,53.8,53.8,53.65,53.65,6,1,6,8.87,8.87,8.87,8.87,1,1,1
2022-02-07 12:11:00,9.05,9.05,9.05,9.05,1,1,1,100.25,100.27,100.25,100.27,3,1,3,61.18,61.21,61.16,61.21,5,1,5,53.6,53.65,53.6,53.65,2,1,2,8.87,8.87,8.87,8.87,1,1,1
2022-02-07 12:12:00,9.07,9.07,9.07,9.07,1,1,1,100.26,100.26,100.23,100.23,2,1,2,61.23,61.24,61.18,61.18,12,1,12,53.65,53.65,53.65,53.65,1,1,1,8.87,8.87,8.87,8.87,1,1,1
2022-02-07 14:43:00,8.99,8.99,8.99,8.99,1,1,5,100.14,100.14,100.13,100.13,3,1,3,61.21,61.23,61.18,61.23,4,1,4,53.7,53.7,53.65,53.65,2,1,2,8.87,8.87,8.87,8.87,1,1,1
2022-02-07 17:45:00,8.95,8.95,8.95,8.95,3,1,297001,100.07,100.11,100.07,100.11,3,1,3,61.24,61.29,61.22,61.29,16,1,16,53.65,53.65,53.65,53.65,1,1,1,8.87,8.87,8.87,8.87,1,1,1
2022-02-08 16:21:00,9.01,9.04,9.01,9.04,4,1,43131,100.13,100.13,100.12,100.12,2,1,2,61.29,61.34,61.25,61.33,12,1,12,53.64,53.64,53.64,53.64,1,1,1,8.86,8.86,8.86,8.86,1,1,1
2022-02-09 14:24:00,9.14,9.14,9.14,9.14,1,1,15,100.12,100.13,100.12,100.13,3,1,3,61.32,61.33,61.29,61.29,8,1,8,53.64,53.64,53.63,53.63,2,1,2,8.87,8.87,8.87,8.87,1,1,1
2022-02-09 14:53:00,9.1,9.1,9.1,9.1,1,1,110,100.13,100.13,100.11,100.11,2,1,2,61.32,61.32,61.28,61.29,14,1,14,53.63,53.63,53.63,53.63,1,1,1,8.87,8.87,8.87,8.87,1,1,1
2022-02-09 15:02:00,9.1,9.1,9.1,9.1,1,1,300,100.15,100.15,100.09,100.09,3,1,3,61.28,61.29,61.26,61.29,8,1,8,53.6,53.6,53.6,53.6,2,1,2,8.87,8.87,8.87,8.87,2,1,2
2022-02-09 16:33:00,9.1,9.1,9.1,9.1,1,1,110,100.09,100.09,100.06,100.06,4,1,4,61.3,61.3,61.26,61.29,10,1,10,53.55,53.55,53.2,53.2,13,1,13,8.66,8.66,8.66,8.66,1,1,1
2022-02-09 17:11:00,9.1,9.1,9.09,9.09,2,1,401,100.06,100.08,100.06,100.08,2,1,2,61.29,61.29,61.24,61.28,20,1,20,53.3,53.5,53.3,53.5,6,1,6,8.66,8.66,8.66,8.66,1,1,1
2022-02-09 17:45:00,9.1,9.13,9.1,9.13,3,1,284610,100.1,100.13,100.1,100.13,3,1,3,61.26,61.26,61.21,61.26,23,1,23,53.4,53.5,52.95,53.5,20,1,20,8.63,8.63,8.63,8.63,1,1,1
2022-02-10 10:55:00,9.28,9.28,9.05,9.05,5,1,110,100.12,100.12,100.1,100.1,3,1,3,61.26,61.32,61.26,61.3,21,1,21,53.4,53.4,52.9,52.9,11,1,11,8.61,8.61,8.55,8.55,9,1,9
2022-02-10 10:56:00,8.86,8.86,8.86,8.86,1,1,8,100.12,100.12,100.11,100.11,2,1,2,61.3,61.34,61.29,61.29,10,1,10,52.91,52.91,52.91,52.91,2,1,2,8.55,8.55,8.55,8.55,1,1,1
2022-02-10 11:56:00,9.0,9.0,9.0,9.0,1,1,8,100.1,100.13,100.1,100.1,3,1,3,61.28,61.31,61.24,61.3,21,1,21,52.91,52.91,52.91,52.91,2,1,2,8.66,8.68,8.66,8.68,2,1,2
2022-02-10 12:04:00,9.02,9.02,9.02,9.02,1,1,122,100.1,100.1,100.09,100.09,3,1,3,61.33,61.33,61.26,61.26,8,1,8,53.0,53.05,53.0,53.05,2,1,2,8.87,8.87,8.87,8.87,1,1,1
2022-02-10 13:30:00,9.02,9.02,9.01,9.01,3,1,116,100.11,100.11,100.1,100.1,3,1,3,61.26,61.27,61.19,61.21,32,1,32,53.0,53.0,52.6,52.6,14,1,14,8.52,8.52,8.52,8.52,1,1,1
2022-02-10 15:34:00,9.02,9.02,9.02,9.02,1,1,550,100.14,100.14,100.14,100.14,2,1,2,61.22,61.28,61.22,61.28,7,1,7,52.55,52.92,52.5,52.5,24,1,24,8.52,8.52,8.52,8.52,2,1,2
2022-02-10 16:15:00,8.99,8.99,8.99,8.99,3,1,77203,100.1,100.11,100.1,100.11,2,1,2,61.28,61.3,61.25,61.25,22,1,22,52.45,52.45,52.4,52.4,2,1,2,8.66,8.66,8.66,8.66,1,1,1
2022-02-11 14:52:00,8.91,8.91,8.91,8.91,1,1,5,100.13,100.22,100.13,100.22,3,1,3,61.24,61.24,61.21,61.21,17,1,17,52.5,52.5,52.5,52.5,1,1,1,8.66,8.66,8.66,8.66,1,1,1
2022-02-11 15:18:00,8.84,8.84,8.84,8.84,1,1,3,100.24,100.24,100.24,100.24,2,1,2,61.24,61.24,61.2,61.21,12,1,12,52.5,52.5,52.5,52.5,1,1,1,8.65,8.65,8.65,8.65,1,1,1
2022-02-11 16:26:00,8.82,8.82,8.82,8.82,1,1,1,99.99,99.99,99.95,99.95,5,1,5,61.21,61.21,61.18,61.19,10,1,10,52.55,53.2,52.55,53.2,15,1,15,8.65,8.65,8.65,8.65,1,1,1
2022-02-11 17:21:00,8.82,8.82,8.82,8.82,1,1,1,99.95,99.97,99.94,99.97,5,1,5,61.19,61.19,61.18,61.18,8,1,8,53.1,53.1,52.5,52.5,17,1,17,8.65,8.65,8.65,8.65,3,1,3
2022-02-11 17:40:00,8.8,8.81,8.8,8.81,3,1,93001,99.98,100.0,99.98,100.0,5,1,5,61.18,61.18,61.14,61.14,25,1,25,52.51,52.51,52.5,52.5,6,1,6,8.84,8.84,8.84,8.84,4,1,4
2022-02-14 10:41:00,8.79,8.79,8.79,8.79,1,1,4,100.04,100.14,100.04,100.14,5,1,5,61.14,61.14,61.1,61.1,35,1,35,52.5,52.5,52.5,52.5,1,1,1,8.84,8.84,8.84,8.84,1,1,1
2022-02-14 10:47:00,8.69,8.69,8.69,8.69,1,1,5,100.1,100.1,100.09,100.09,6,1,6,61.12,61.15,61.12,61.13,15,1,15,52.5,52.5,52.5,52.5,1,1,1,8.84,8.84,8.84,8.84,1,1,1
2022-02-14 11:53:00,8.76,8.76,8.76,8.76,1,1,9,100.12,100.12,100.05,100.06,5,1,5,61.12,61.12,61.02,61.03,23,1,23,52.5,52.5,52.5,52.5,1,1,1,8.84,8.84,8.84,8.84,1,1,1
2022-02-14 15:50:00,8.7,8.7,8.7,8.7,2,1,116,100.05,100.06,100.05,100.06,5,1,5,61.01,61.09,61.01,61.03,14,1,14,52.5,52.5,52.5,52.5,2,1,2,8.84,8.84,8.84,8.84,1,1,1
2022-02-14 16:35:00,8.68,8.68,8.68,8.68,2,1,115,100.06,100.07,100.05,100.05,5,1,5,61.08,61.09,61.06,61.09,5,1,5,52.5,52.5,52.5,52.5,4,1,4,8.66,8.66,8.66,8.66,1,1,1
2022-02-14 17:45:00,8.72,8.73,8.72,8.73,3,1,501212,100.07,100.07,100.06,100.06,5,1,5,61.09,61.14,61.07,61.1,19,1,19,52.5,52.5,52.09,52.09,10,1,10,8.66,8.66,8.66,8.66,2,1,2
2022-02-15 18:15:00,8.79,8.79,8.79,8.79,2,1,181000,100.07,100.13,100.07,100.13,5,1,5,61.11,61.16,61.06,61.06,25,1,25,52.2,52.2,52.2,52.2,1,1,1,8.66,8.66,8.66,8.66,1,1,1
2022-02-16 12:10:00,8.7,8.7,8.7,8.7,1,1,1,100.17,100.2,100.17,100.2,5,1,5,61.06,61.1,60.98,60.98,143,1,143,52.1,52.1,52.1,52.1,2,1,2,8.66,8.66,8.66,8.66,1,1,1
2022-02-16 14:30:00,8.7,8.7,8.7,8.7,1,1,1,100.18,100.25,100.18,100.25,5,1,5,60.95,61.07,60.9,61.03,23,1,23,52.2,52.3,52.2,52.3,3,1,3,8.66,8.68,8.66,8.68,3,1,3
2022-02-16 15:14:00,8.69,8.69,8.69,8.69,1,1,4,100.24,100.26,100.23,100.24,6,1,6,61.01,61.08,60.93,60.93,16,1,16,52.35,52.5,52.35,52.5,41,1,41,8.81,8.81,8.81,8.81,1,1,1
2022-02-16 15:21:00,8.67,8.67,8.67,8.67,1,1,3,100.19,100.19,100.15,100.15,5,1,5,60.91,60.92,60.87,60.92,34,1,34,52.5,52.8,52.5,52.5,14,1,14,8.81,8.81,8.81,8.81,15,1,15
2022-02-16 17:45:00,8.72,8.72,8.72,8.72,3,1,344804,100.16,100.24,100.16,100.24,5,1,5,60.89,60.89,60.8,60.81,33,1,33,52.5,52.5,52.5,52.5,16,1,16,8.81,8.81,8.81,8.81,1,1,1
2022-02-17 16:32:00,8.65,8.65,8.65,8.65,1,1,1,100.25,100.25,100.21,100.21,5,1,5,60.85,60.85,60.71,60.74,26,1,26,52.5,52.5,52.5,52.5,1,1,1,8.69,8.69,8.69,8.69,1,1,1
2022-02-17 17:45:00,8.6,8.6,8.59,8.59,3,1,13003,100.19,100.21,100.19,100.21,5,1,5,60.76,60.81,60.67,60.67,25,1,25,52.5,52.5,52.5,52.5,4,1,4,8.69,8.69,8.69,8.69,1,1,1
2022-02-18 14:36:00,8.46,8.46,8.46,8.46,1,1,1,100.21,100.22,100.21,100.22,5,1,5,60.71,60.73,60.69,60.7,13,1,13,52.5,52.5,52.5,52.5,1,1,1,8.63,8.63,8.6,8.6,5,1,5
2022-02-18 14:41:00,8.46,8.48,8.46,8.48,3,1,140001,100.21,100.23,100.21,100.22,5,1,5,60.71,60.74,60.7,60.7,11,1,11,52.5,52.7,52.5,52.5,8,1,8,8.6,8.6,8.6,8.6,1,1,1
2022-02-21 12:08:00,8.56,8.56,8.56,8.56,1,1,9,100.22,100.23,100.21,100.23,5,1,5,60.69,60.7,60.68,60.7,9,1,9,52.5,52.5,52.5,52.5,1,1,1,8.55,8.55,8.55,8.55,1,1,1
2022-02-21 12:32:00,8.79,8.79,8.79,8.79,1,1,1,100.23,100.23,100.22,100.22,5,1,5,60.74,60.8,60.74,60.77,13,1,13,52.5,52.84,52.5,52.84,200,1,200,8.65,8.65,8.65,8.65,1,1,1
2022-02-21 13:19:00,8.79,8.79,8.6,8.6,4,1,59,100.22,100.23,100.22,100.23,6,1,6,60.78,60.82,60.75,60.79,14,1,14,52.7,52.7,52.6,52.63,7,1,7,8.65,8.65,8.65,8.65,1,1,1
2022-02-22 11:39:00,8.37,8.37,8.37,8.37,1,1,2,100.23,100.23,100.22,100.23,4,1,4,60.79,60.79,60.67,60.69,38,1,38,52.63,52.63,52.6,52.6,6,1,6,8.65,8.65,8.65,8.65,1,1,1
2022-02-22 11:44:00,8.3,8.3,8.3,8.3,1,1,2,100.22,100.22,100.22,100.22,5,1,5,60.69,60.69,60.66,60.68,21,1,21,52.6,52.61,52.6,52.6,5,1,5,8.65,8.65,8.65,8.65,1,1,1
2022-02-22 11:50:00,8.37,8.37,8.37,8.37,1,1,51,100.25,100.32,100.25,100.32,5,1,5,60.68,60.69,60.65,60.66,18,1,18,52.6,52.6,52.6,52.6,6,1,6,8.65,8.65,8.65,8.65,3,1,3
2022-02-22 17:32:00,8.29,8.29,8.27,8.27,2,1,2,100.34,100.36,100.25,100.25,5,1,5,60.71,60.75,60.7,60.7,9,1,9,52.65,52.65,52.6,52.61,8,1,8,8.65,8.65,8.6,8.6,3,1,3
2022-02-22 17:45:00,8.25,8.26,8.25,8.26,4,1,780352,100.24,100.24,100.21,100.21,5,1,5,60.72,60.72,60.66,60.67,22,1,22,52.61,52.63,52.61,52.63,6,1,6,8.6,8.6,8.6,8.6,1,1,1
2022-02-23 10:05:00,8.26,8.26,8.26,8.26,1,1,5,100.21,100.21,100.19,100.21,5,1,5,60.66,60.7,60.65,60.69,39,1,39,52.62,52.63,52.62,52.63,5,1,5,8.59,8.59,8.59,8.59,1,1,1
2022-02-23 11:51:00,8.19,8.19,8.19,8.19,1,1,5,100.21,100.22,100.18,100.22,5,1,5,60.7,60.76,60.7,60.76,9,1,9,52.63,52.65,52.61,52.65,6,1,6,8.59,8.59,8.55,8.55,2,1,2
2022-02-23 12:15:00,8.2,8.2,8.2,8.2,1,1,3,100.22,100.26,100.21,100.21,5,1,5,60.75,60.78,60.75,60.76,5,1,5,52.61,52.68,52.61,52.68,6,1,6,8.55,8.55,8.55,8.55,1,1,1
2022-02-23 12:20:00,8.2,8.2,8.02,8.02,6,1,1760415,100.2,100.22,100.14,100.14,6,1,6,60.75,60.76,60.68,60.75,30,1,30,52.68,53.2,52.68,53.2,16,1,16,8.61,8.61,8.61,8.61,1,1,1
2022-02-24 11:36:00,8.0,8.0,8.0,8.0,1,1,200,100.12,100.16,100.12,100.16,5,1,5,60.76,60.78,60.73,60.78,6,1,6,53.05,53.05,52.94,52.94,9,1,9,8.61,8.61,8.61,8.61,3,1,3
2022-02-24 12:40:00,8.12,8.12,8.12,8.12,1,1,160,100.17,100.17,100.11,100.13,5,1,5,60.77,60.77,60.75,60.76,17,1,17,52.94,52.94,52.65,52.81,14,1,14,8.61,8.61,8.61,8.61,1,1,1
2022-02-24 13:09:00,8.15,8.15,8.15,8.15,1,1,80,100.13,100.17,100.13,100.17,5,1,5,60.76,60.77,60.73,60.74,17,1,17,52.81,52.81,52.81,52.81,6,1,6,8.61,8.61,8.61,8.61,1,1,1
2022-02-24 15:49:00,8.2,8.2,8.2,8.2,1,1,40,100.17,100.17,100.14,100.16,5,1,5,60.75,60.78,60.72,60.72,23,1,23,52.81,52.86,52.81,52.84,7,1,7,8.61,8.61,8.61,8.61,3,1,3
2022-02-24 16:33:00,8.19,8.19,8.19,8.19,1,1,40,100.16,100.16,100.14,100.15,5,1,5,60.72,60.72,60.55,60.55,53,1,53,52.88,52.9,52.85,52.85,9,1,9,8.56,8.56,8.56,8.56,1,1,1
2022-02-24 17:45:00,8.28,8.34,8.28,8.34,6,1,2571720,100.15,100.16,100.13,100.16,5,1,5,60.55,60.72,60.44,60.71,143,1,143,52.86,53.2,52.85,53.2,12,1,12,8.55,8.61,8.55,8.56,3,1,3
2022-02-25 11:43:00,8.4,8.4,8.38,8.38,2,1,118,100.16,100.17,100.11,100.11,5,1,5,60.79,60.96,60.79,60.85,14,1,14,53.05,53.05,52.85,52.85,9,1,9,8.55,8.55,8.55,8.55,1,1,1
