date,XMAL11_open,XMAL11_high,XMAL11_low,XMAL11_close,XMAL11_tick_volume,XMAL11_spread,XMAL11_real_volume,SMAB11_open,SMAB11_high,SMAB11_low,SMAB11_close,SMAB11_tick_volume,SMAB11_spread,SMAB11_tick_volume,TRIG11_open,TRIG11_high,TRIG11_low,TRIG11_close,TRIG11_tick_volume,TRIG11_spread,TRIG11_tick_volume,IVVB11_open,IVVB11_high,IVVB11_low,IVVB11_close,IVVB11_tick_volume,IVVB11_spread,IVVB11_tick_volume,SPXB11_open,SPXB11_high,SPXB11_low,SPXB11_close,SPXB11_tick_volume,SPXB11_spread,SPXB11_tick_volume
2021-09-21 12:57:00,8.7,8.7,8.7,8.7,1,1,9,,,,,,,,42.83,42.83,42.83,42.83,1.0,1.0,1.0,280.96,280.96,280.78,280.78,140,1,140,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-21 13:00:00,8.7,8.7,8.7,8.7,1,1,41,,,,,,,,42.82,42.82,42.82,42.82,1.0,1.0,1.0,280.83,280.83,280.67,280.73,136,1,136,10.33,10.33,10.33,10.33,1.0,1.0,1.0
2021-09-21 13:04:00,8.72,8.72,8.72,8.72,1,1,40,,,,,,,,42.7,42.7,42.7,42.7,1.0,1.0,1.0,280.71,280.71,280.6,280.68,137,1,137,10.33,10.33,10.33,10.33,1.0,1.0,1.0
2021-09-21 13:07:00,8.74,8.74,8.74,8.74,1,1,50,,,,,,,,42.54,42.54,42.54,42.54,1.0,1.0,1.0,280.7,280.7,280.43,280.45,111,1,111,10.31,10.31,10.3,10.3,3.0,1.0,3.0
2021-09-21 13:16:00,8.74,8.74,8.74,8.74,1,1,10,,,,,,,,42.59,42.59,42.59,42.59,1.0,1.0,1.0,280.45,280.53,280.45,280.51,138,1,138,10.29,10.29,10.29,10.29,1.0,1.0,1.0
2021-09-21 13:35:00,8.76,8.76,8.76,8.76,1,1,50,,,,,,,,42.77,42.77,42.77,42.77,1.0,1.0,1.0,280.59,280.66,280.5,280.54,99,1,99,10.29,10.29,10.29,10.29,2.0,1.0,2.0
2021-09-21 13:53:00,8.78,8.78,8.78,8.78,1,1,12,,,,,,,,43.0,43.0,43.0,43.0,1.0,1.0,1.0,280.54,280.54,280.48,280.49,108,1,108,10.27,10.27,10.27,10.27,1.0,1.0,1.0
2021-09-21 13:58:00,8.77,8.77,8.77,8.77,1,1,10,,,,,,,,42.89,42.89,42.89,42.89,1.0,1.0,1.0,280.49,280.69,280.48,280.63,115,1,115,10.36,10.36,10.36,10.36,1.0,1.0,1.0
2021-09-21 14:20:00,8.78,8.78,8.78,8.78,1,1,38,,,,,,,,42.89,42.89,42.89,42.89,2.0,1.0,2.0,280.62,280.62,280.44,280.48,111,1,111,10.34,10.34,10.34,10.34,1.0,1.0,1.0
2021-09-21 14:22:00,8.77,8.77,8.77,8.77,1,1,7,,,,,,,,42.74,42.74,42.74,42.74,1.0,1.0,1.0,280.47,280.47,280.33,280.36,131,1,131,10.38,10.38,10.38,10.38,1.0,1.0,1.0
2021-09-21 15:07:00,8.79,8.79,8.79,8.79,1,1,1,,,,,,,,42.88,42.88,42.88,42.88,1.0,1.0,1.0,280.36,280.5,280.33,280.46,112,1,112,10.4,10.4,10.4,10.4,1.0,1.0,1.0
2021-09-21 15:13:00,8.79,8.79,8.79,8.79,1,1,1,,,,,,,,42.84,42.85,42.84,42.85,2.0,1.0,2.0,280.46,280.62,280.34,280.61,154,1,154,10.38,10.38,10.38,10.38,1.0,1.0,1.0
2021-09-21 15:22:00,8.77,8.77,8.77,8.77,1,1,1,,,,,,,,42.86,42.86,42.86,42.86,1.0,1.0,1.0,280.61,280.66,280.51,280.63,126,1,126,10.31,10.31,10.31,10.31,1.0,1.0,1.0
2021-09-21 15:24:00,8.76,8.76,8.76,8.76,1,1,10,,,,,,,,42.95,42.95,42.95,42.95,1.0,1.0,1.0,280.64,280.64,280.54,280.59,108,1,108,10.31,10.31,10.31,10.31,1.0,1.0,1.0
2021-09-21 15:29:00,8.76,8.76,8.76,8.76,1,1,40,,,,,,,,42.95,42.95,42.95,42.95,1.0,1.0,1.0,280.59,280.66,280.53,280.58,102,1,102,10.33,10.33,10.33,10.33,1.0,1.0,1.0
2021-09-21 15:33:00,8.74,8.74,8.74,8.74,1,1,8,,,,,,,,42.61,42.61,42.61,42.61,1.0,1.0,1.0,280.65,280.71,280.62,280.7,110,1,110,10.33,10.33,10.33,10.33,1.0,1.0,1.0
2021-09-21 15:52:00,8.78,8.78,8.78,8.78,1,1,2,,,,,,,,42.61,42.61,42.61,42.61,1.0,1.0,1.0,280.7,280.8,280.7,280.78,109,1,109,10.38,10.38,10.38,10.38,1.0,1.0,1.0
2021-09-21 16:30:00,8.77,8.79,8.76,8.76,4,1,20234,,,,,,,,43.05,43.05,43.04,43.04,2.0,1.0,2.0,280.78,280.78,280.59,280.64,126,1,126,10.37,10.38,10.37,10.38,2.0,1.0,2.0
2021-09-22 10:16:00,8.77,8.77,8.77,8.77,1,1,16,,,,,,,,43.12,43.12,43.12,43.12,1.0,1.0,1.0,280.64,280.64,280.37,280.45,95,1,95,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 10:17:00,8.86,8.86,8.86,8.86,1,1,1,,,,,,,,43.15,43.15,43.15,43.15,1.0,1.0,1.0,280.45,280.45,280.03,280.16,152,1,152,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 10:32:00,8.84,8.84,8.84,8.84,2,1,3,,,,,,,,43.12,43.12,43.12,43.12,1.0,1.0,1.0,280.16,280.4,280.01,280.1,139,1,139,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 10:43:00,8.83,8.83,8.83,8.83,1,1,1,,,,,,,,43.3,43.3,43.3,43.3,1.0,1.0,1.0,280.09,280.2,280.02,280.09,141,1,141,10.36,10.36,10.36,10.36,2.0,1.0,2.0
2021-09-22 10:50:00,8.83,8.84,8.83,8.84,3,1,40,,,,,,,,43.37,43.48,43.37,43.48,2.0,1.0,2.0,280.08,280.16,280.0,280.05,148,1,148,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 11:01:00,8.84,8.84,8.84,8.84,1,1,1,,,,,,,,43.5,43.5,43.5,43.5,2.0,1.0,2.0,280.05,280.06,279.84,279.91,129,1,129,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 11:06:00,8.84,8.85,8.84,8.85,2,1,23,,,,,,,,43.65,43.65,43.65,43.65,1.0,1.0,1.0,279.91,279.91,279.75,279.8,111,1,111,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 11:33:00,8.8,8.8,8.8,8.8,4,1,20000,,,,,,,,43.65,43.65,43.65,43.65,1.0,1.0,1.0,279.98,280.0,279.88,279.98,92,1,92,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 11:41:00,8.85,8.85,8.85,8.85,1,1,57,,,,,,,,43.63,43.63,43.63,43.63,1.0,1.0,1.0,279.98,280.18,279.88,280.12,116,1,116,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 11:51:00,8.85,8.85,8.85,8.85,1,1,10,,,,,,,,43.6,43.6,43.6,43.6,1.0,1.0,1.0,280.12,280.18,279.97,280.07,105,1,105,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 12:11:00,8.84,8.84,8.84,8.84,1,1,20,,,,,,,,43.64,43.64,43.64,43.64,1.0,1.0,1.0,280.07,280.18,279.95,280.09,92,1,92,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 12:15:00,8.86,8.86,8.86,8.86,1,1,49,,,,,,,,43.61,43.61,43.61,43.61,1.0,1.0,1.0,280.09,280.09,279.8,279.92,111,1,111,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 12:30:00,8.88,8.88,8.88,8.88,1,1,50,,,,,,,,43.62,43.62,43.62,43.62,1.0,1.0,1.0,279.92,280.13,279.91,280.0,114,1,114,10.37,10.38,10.37,10.38,2.0,1.0,2.0
2021-09-22 12:49:00,8.9,8.9,8.9,8.9,1,1,6,,,,,,,,43.6,43.6,43.56,43.56,3.0,1.0,3.0,280.0,280.04,279.88,280.02,109,1,109,10.37,10.37,10.37,10.37,1.0,1.0,1.0
2021-09-22 12:57:00,8.9,8.9,8.9,8.9,2,1,421,,,,,,,,43.55,43.55,43.55,43.55,1.0,1.0,1.0,279.95,280.05,279.84,280.0,95,1,95,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 13:30:00,8.92,8.92,8.92,8.92,1,1,10,,,,,,,,43.53,43.53,43.53,43.53,2.0,1.0,2.0,279.92,280.03,279.89,279.98,151,1,151,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 13:41:00,8.92,8.92,8.92,8.92,1,1,25,,,,,,,,43.56,43.56,43.56,43.56,1.0,1.0,1.0,279.98,280.13,279.98,280.13,103,1,103,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 14:03:00,8.92,8.92,8.92,8.92,1,1,1,,,,,,,,43.69,43.7,43.69,43.7,2.0,1.0,2.0,280.13,280.18,280.03,280.13,135,1,135,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 14:09:00,8.92,8.92,8.92,8.92,1,1,3,,,,,,,,43.64,43.64,43.64,43.64,1.0,1.0,1.0,280.13,280.37,280.04,280.3,120,1,120,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 14:26:00,8.9,8.9,8.9,8.9,1,1,3,,,,,,,,43.64,43.64,43.64,43.64,1.0,1.0,1.0,280.3,280.4,280.1,280.31,151,1,151,10.35,10.35,10.33,10.33,2.0,1.0,2.0
2021-09-22 15:04:00,8.92,8.92,8.92,8.92,1,1,11,,,,,,,,43.52,43.52,43.52,43.52,1.0,1.0,1.0,280.31,280.45,280.22,280.44,138,1,138,10.33,10.34,10.33,10.34,2.0,1.0,2.0
2021-09-22 15:08:00,8.91,8.91,8.91,8.91,1,1,1,,,,,,,,43.52,43.52,43.52,43.52,2.0,1.0,2.0,280.44,280.67,280.38,280.51,134,1,134,10.35,10.35,10.35,10.35,1.0,1.0,1.0
2021-09-22 16:07:00,8.95,8.95,8.95,8.95,1,1,1,,,,,,,,43.52,43.52,43.52,43.52,1.0,1.0,1.0,280.51,280.51,280.28,280.46,152,1,152,10.33,10.33,10.33,10.33,1.0,1.0,1.0
2021-09-22 16:13:00,8.98,8.99,8.98,8.99,2,1,12,,,,,,,,43.52,43.52,43.5,43.5,2.0,1.0,2.0,280.46,280.46,280.18,280.3,122,1,122,10.32,10.32,10.32,10.32,1.0,1.0,1.0
2021-09-22 16:14:00,8.99,8.99,8.99,8.99,1,1,5,,,,,,,,43.5,43.5,43.5,43.5,2.0,1.0,2.0,280.3,280.3,280.08,280.19,119,1,119,10.31,10.31,10.31,10.31,1.0,1.0,1.0
2021-09-22 16:15:00,8.99,8.99,8.99,8.99,2,1,12,,,,,,,,43.5,43.5,43.5,43.5,1.0,1.0,1.0,280.19,280.55,279.83,280.55,662,1,662,10.3,10.3,10.3,10.3,1.0,1.0,1.0
2021-09-22 16:16:00,8.99,8.99,8.99,8.99,2,1,13,,,,,,,,43.5,43.5,43.5,43.5,1.0,1.0,1.0,282.31,282.64,282.31,282.64,94,1,94,10.3,10.3,10.3,10.3,1.0,1.0,1.0
2021-09-22 16:17:00,8.99,8.99,8.99,8.99,2,1,14,,,,,,,,43.5,43.5,43.5,43.5,1.0,1.0,1.0,282.64,282.87,282.62,282.62,21,1,21,10.28,10.28,10.28,10.28,1.0,1.0,1.0
2021-09-22 16:18:00,8.99,8.99,8.99,8.99,1,1,9,,,,,,,,43.5,43.5,43.5,43.5,1.0,1.0,1.0,282.65,282.77,282.59,282.73,38,1,38,10.27,10.27,10.27,10.27,1.0,1.0,1.0
2021-09-22 16:19:00,8.99,8.99,8.99,8.99,2,1,14,,,,,,,,43.5,43.5,43.5,43.5,2.0,1.0,2.0,282.7,282.7,282.49,282.56,18,1,18,10.27,10.27,10.27,10.27,5.0,1.0,5.0
2021-09-22 16:20:00,8.99,8.99,8.99,8.99,1,1,11,,,,,,,,43.5,43.5,43.5,43.5,1.0,1.0,1.0,282.56,282.64,282.46,282.46,21,1,21,10.05,10.05,10.05,10.05,9.0,1.0,9.0
2021-09-22 16:21:00,8.99,8.99,8.99,8.99,2,1,12,,,,,,,,43.5,43.5,43.5,43.5,2.0,1.0,2.0,282.45,282.75,282.43,282.48,117,1,117,10.07,10.07,10.05,10.05,2.0,1.0,2.0
2021-09-22 16:22:00,8.99,8.99,8.99,8.99,2,1,19,,,,,,,,43.5,43.5,43.5,43.5,1.0,1.0,1.0,282.68,282.74,282.5,282.73,30,1,30,10.05,10.05,10.05,10.05,1.0,1.0,1.0
2021-09-22 16:23:00,8.99,8.99,8.99,8.99,1,1,5,,,,,,,,43.5,43.5,43.5,43.5,2.0,1.0,2.0,282.52,282.6,282.44,282.6,17,1,17,10.1,10.1,10.1,10.1,1.0,1.0,1.0
2021-09-22 16:24:00,8.99,8.99,8.99,8.99,1,1,10,,,,,,,,43.5,43.5,43.4,43.4,3.0,1.0,3.0,282.6,282.74,282.55,282.74,44,1,44,10.16,10.16,10.16,10.16,1.0,1.0,1.0
2021-09-22 16:25:00,8.99,8.99,8.99,8.99,2,1,15,,,,,,,,43.4,43.4,43.4,43.4,1.0,1.0,1.0,282.65,282.68,282.43,282.63,81,1,81,10.17,10.17,10.17,10.17,1.0,1.0,1.0
2021-09-22 16:26:00,8.99,8.99,8.99,8.99,2,1,15,,,,,,,,43.4,43.4,43.4,43.4,1.0,1.0,1.0,282.63,282.63,282.31,282.38,69,1,69,10.15,10.15,10.15,10.15,1.0,1.0,1.0
2021-09-22 16:27:00,8.99,8.99,8.99,8.99,1,1,10,,,,,,,,43.4,43.4,43.4,43.4,1.0,1.0,1.0,282.5,282.57,282.22,282.4,18,1,18,10.19,10.19,10.19,10.19,1.0,1.0,1.0
2021-09-22 16:28:00,8.99,8.99,8.99,8.99,2,1,13,,,,,,,,43.4,43.4,43.4,43.4,2.0,1.0,2.0,282.26,282.69,282.16,282.69,22,1,22,10.18,10.18,10.18,10.18,1.0,1.0,1.0
2021-09-22 16:29:00,8.99,8.99,8.99,8.99,2,1,7,,,,,,,,43.4,43.4,43.4,43.4,1.0,1.0,1.0,282.67,282.67,282.4,282.63,43,1,43,10.18,10.18,10.18,10.18,1.0,1.0,1.0
2021-09-22 16:33:00,8.99,8.99,8.99,8.99,1,1,20,,,,,,,,43.4,43.4,43.4,43.4,1.0,1.0,1.0,282.63,282.75,282.4,282.75,43,1,43,10.14,10.14,10.14,10.14,1.0,1.0,1.0
2021-09-22 16:35:00,8.95,8.95,8.79,8.79,2,1,50,,,,,,,,43.44,43.44,43.44,43.44,1.0,1.0,1.0,282.75,282.93,282.62,282.66,54,1,54,10.16,10.16,10.16,10.16,1.0,1.0,1.0
2021-09-22 16:42:00,8.85,8.85,8.85,8.85,1,1,15,,,,,,,,43.47,43.47,43.46,43.46,2.0,1.0,2.0,282.9,282.91,282.55,282.59,32,1,32,10.17,10.17,10.17,10.17,1.0,1.0,1.0
2021-09-22 16:46:00,8.95,8.95,8.95,8.95,1,1,39,,,,,,,,43.5,43.5,43.5,43.5,1.0,1.0,1.0,282.54,282.78,282.54,282.78,11,1,11,10.18,10.18,10.18,10.18,1.0,1.0,1.0
2021-09-22 16:48:00,8.89,8.99,8.89,8.99,3,1,170,,,,,,,,43.5,43.5,43.5,43.5,1.0,1.0,1.0,282.82,282.84,282.59,282.77,21,1,21,10.16,10.16,10.16,10.16,1.0,1.0,1.0
2021-09-23 10:07:00,8.8,8.8,8.8,8.8,1,1,1,,,,,,,,43.52,43.52,43.52,43.52,1.0,1.0,1.0,282.75,282.79,282.51,282.79,25,1,25,10.12,10.12,10.12,10.12,1.0,1.0,1.0
2021-09-23 10:28:00,8.98,8.98,8.98,8.98,2,1,55,,,,,,,,43.53,43.53,43.53,43.53,1.0,1.0,1.0,282.8,282.8,282.61,282.8,11,1,11,10.12,10.12,10.12,10.12,1.0,1.0,1.0
2021-09-23 10:29:00,8.98,8.98,8.98,8.98,1,1,6,,,,,,,,43.54,43.54,43.53,43.53,2.0,1.0,2.0,282.8,282.8,282.74,282.8,24,1,24,10.12,10.12,10.12,10.12,1.0,1.0,1.0
2021-09-23 10:30:00,8.97,8.97,8.97,8.97,1,1,14,,,,,,,,43.53,43.53,43.53,43.53,1.0,1.0,1.0,282.79,282.8,282.61,282.71,29,1,29,10.1,10.1,10.1,10.1,4.0,1.0,4.0
2021-09-23 10:41:00,9.01,9.01,9.01,9.01,1,1,3,,,,,,,,43.52,43.52,43.52,43.52,1.0,1.0,1.0,282.79,282.84,282.72,282.84,22,1,22,10.08,10.08,10.08,10.08,1.0,1.0,1.0
2021-09-23 10:48:00,9.09,9.09,9.09,9.09,1,1,100,,,,,,,,43.49,43.49,43.49,43.49,1.0,1.0,1.0,282.84,282.84,282.68,282.84,16,1,16,10.11,10.11,10.07,10.07,4.0,1.0,4.0
2021-09-23 10:49:00,9.09,9.09,9.09,9.09,1,1,100,,,,,,,,43.49,43.5,43.49,43.5,2.0,1.0,2.0,282.84,282.84,282.65,282.83,26,1,26,10.1,10.1,10.1,10.1,1.0,1.0,1.0
2021-09-23 10:50:00,9.09,9.09,9.09,9.09,1,1,4,,,,,,,,43.64,43.64,43.64,43.64,1.0,1.0,1.0,282.83,282.84,282.64,282.84,29,1,29,10.1,10.1,10.1,10.1,1.0,1.0,1.0
2021-09-23 10:53:00,9.09,9.09,9.09,9.09,1,1,10,,,,,,,,43.72,43.72,43.72,43.72,2.0,1.0,2.0,282.84,282.84,282.65,282.84,63,1,63,10.08,10.08,10.08,10.08,1.0,1.0,1.0
2021-09-23 10:58:00,9.09,9.09,9.09,9.09,1,1,7,,,,,,,,43.83,43.83,43.83,43.83,2.0,1.0,2.0,282.84,282.84,282.68,282.84,83,1,83,10.08,10.08,10.08,10.08,1.0,1.0,1.0
2021-09-23 11:06:00,9.09,9.09,9.09,9.09,1,1,2,,,,,,,,43.82,43.82,43.82,43.82,1.0,1.0,1.0,282.84,282.84,282.66,282.84,72,1,72,10.08,10.08,10.08,10.08,1.0,1.0,1.0
2021-09-23 11:07:00,9.09,9.09,9.09,9.09,1,1,2,,,,,,,,43.77,43.77,43.77,43.77,1.0,1.0,1.0,282.84,282.84,282.67,282.84,18,1,18,10.08,10.08,10.08,10.08,1.0,1.0,1.0
2021-09-23 11:14:00,9.05,9.05,9.05,9.05,1,1,4,,,,,,,,43.82,43.82,43.82,43.82,1.0,1.0,1.0,282.84,282.84,282.84,282.84,21,1,21,10.06,10.06,10.06,10.06,1.0,1.0,1.0
2021-09-23 11:19:00,9.02,9.02,9.02,9.02,1,1,10,,,,,,,,43.86,43.86,43.86,43.86,1.0,1.0,1.0,282.84,282.9,282.76,282.9,32,1,32,10.07,10.07,10.06,10.06,3.0,1.0,3.0
2021-09-23 11:25:00,9.04,9.04,9.04,9.04,1,1,130,,,,,,,,43.84,43.84,43.84,43.84,1.0,1.0,1.0,282.9,282.97,282.83,282.83,26,1,26,10.05,10.05,10.05,10.05,4.0,1.0,4.0
2021-09-23 11:29:00,9.04,9.04,9.04,9.04,1,1,100,,,,,,,,43.74,43.74,43.74,43.74,1.0,1.0,1.0,282.83,282.97,282.74,282.97,19,1,19,10.0,10.0,9.96,9.96,6.0,1.0,6.0
2021-09-23 11:34:00,9.01,9.01,9.01,9.01,1,1,4,,,,,,,,43.74,43.76,43.74,43.76,5.0,1.0,5.0,282.97,283.0,282.82,283.0,37,1,37,9.99,9.99,9.99,9.99,1.0,1.0,1.0
2021-09-23 11:48:00,9.01,9.01,9.01,9.01,1,1,11,,,,,,,,43.77,43.77,43.76,43.76,5.0,1.0,5.0,283.0,283.0,282.84,282.99,20,1,20,9.98,9.98,9.98,9.98,2.0,1.0,2.0
2021-09-23 13:12:00,9.02,9.02,9.02,9.02,1,1,2,,,,,,,,43.75,43.76,43.75,43.76,5.0,1.0,5.0,282.99,283.0,282.87,282.87,17,1,17,9.99,9.99,9.99,9.99,2.0,1.0,2.0
2021-09-23 13:29:00,9.02,9.02,9.02,9.02,1,1,225,,,,,,,,43.76,43.77,43.76,43.76,5.0,1.0,5.0,282.97,283.0,282.87,282.87,22,1,22,9.97,9.99,9.97,9.99,2.0,1.0,2.0
2021-09-23 13:47:00,9.02,9.02,9.02,9.02,1,1,8,,,,,,,,43.77,43.77,43.76,43.76,5.0,1.0,5.0,283.0,283.0,282.99,282.99,16,1,16,9.99,9.99,9.99,9.99,1.0,1.0,1.0
2021-09-23 13:59:00,9.0,9.0,9.0,9.0,1,1,30,,,,,,,,43.76,43.78,43.76,43.78,5.0,1.0,5.0,283.0,283.0,282.92,283.0,19,1,19,10.1,10.1,10.08,10.08,2.0,1.0,2.0
2021-09-23 14:11:00,8.96,8.96,8.96,8.96,1,1,5,,,,,,,,43.78,43.78,43.78,43.78,5.0,1.0,5.0,283.0,283.24,283.0,283.24,18,1,18,10.07,10.07,10.07,10.07,1.0,1.0,1.0
2021-09-23 14:15:00,9.02,9.02,9.02,9.02,1,1,85,,,,,,,,43.8,43.8,43.77,43.77,5.0,1.0,5.0,283.25,283.39,283.06,283.39,50,1,50,10.09,10.09,10.09,10.09,1.0,1.0,1.0
2021-09-23 14:19:00,8.96,8.96,8.96,8.96,1,1,2,,,,,,,,43.77,43.79,43.77,43.79,5.0,1.0,5.0,283.24,283.46,283.24,283.46,38,1,38,10.09,10.09,10.08,10.08,2.0,1.0,2.0
2021-09-23 15:56:00,9.08,9.08,9.08,9.08,1,1,1,,,,,,,,43.78,43.8,43.78,43.78,5.0,1.0,5.0,283.46,283.47,283.21,283.41,55,1,55,10.08,10.08,10.08,10.08,1.0,1.0,1.0
2021-09-23 15:57:00,8.91,8.91,8.81,8.81,6,1,8,,,,,,,,43.79,43.8,43.79,43.79,5.0,1.0,5.0,283.3,283.47,283.21,283.37,35,1,35,10.26,10.27,10.26,10.27,2.0,1.0,2.0
2021-09-23 16:27:00,8.92,8.96,8.92,8.96,2,1,2903,,,,,,,,43.8,43.82,43.8,43.82,5.0,1.0,5.0,283.35,283.45,283.23,283.23,21,1,21,9.98,9.98,9.98,9.98,1.0,1.0,1.0
2021-09-24 10:05:00,8.97,8.97,8.97,8.97,1,1,1,,,,,,,,43.82,43.82,43.81,43.82,5.0,1.0,5.0,283.34,283.34,283.1,283.1,21,1,21,9.99,9.99,9.99,9.99,1.0,1.0,1.0
2021-09-24 10:18:00,8.96,8.96,8.96,8.96,2,1,3,,,,,,,,43.83,43.85,43.83,43.84,5.0,1.0,5.0,283.25,283.36,283.17,283.35,37,1,37,10.23,10.23,10.23,10.23,1.0,1.0,1.0
2021-09-24 10:28:00,8.9,8.9,8.9,8.9,1,1,2,,,,,,,,43.86,43.86,43.84,43.85,5.0,1.0,5.0,283.35,283.47,283.24,283.33,53,1,53,10.2,10.2,10.2,10.2,1.0,1.0,1.0
2021-09-24 10:32:00,8.84,8.84,8.84,8.84,1,1,2900,,,,,,,,43.84,43.85,43.83,43.84,5.0,1.0,5.0,283.42,283.48,283.17,283.26,37,1,37,10.17,10.17,10.17,10.17,1.0,1.0,1.0
2021-09-24 10:35:00,8.92,8.92,8.92,8.92,1,1,5,,,,,,,,43.83,43.84,43.83,43.83,6.0,1.0,6.0,283.18,283.42,283.18,283.42,24,1,24,10.12,10.12,10.12,10.12,1.0,1.0,1.0
2021-09-24 10:52:00,8.89,8.89,8.89,8.89,1,1,1,,,,,,,,43.83,43.83,43.82,43.82,5.0,1.0,5.0,283.28,283.47,283.17,283.22,31,1,31,10.1,10.1,10.1,10.1,1.0,1.0,1.0
2021-09-24 10:57:00,8.89,8.89,8.89,8.89,1,1,2,,,,,,,,43.82,43.85,43.82,43.85,5.0,1.0,5.0,283.31,283.39,283.16,283.39,31,1,31,10.07,10.07,10.07,10.07,2.0,1.0,2.0
2021-09-24 11:06:00,8.91,8.91,8.91,8.91,1,1,1,,,,,,,,43.85,43.85,43.83,43.83,5.0,1.0,5.0,283.37,283.39,283.33,283.33,10,1,10,10.09,10.09,10.09,10.09,1.0,1.0,1.0
