date,GENB11_open,GENB11_high,GENB11_low,GENB11_close,GENB11_tick_volume,GENB11_spread,GENB11_real_volume,SVAL11_open,SVAL11_high,SVAL11_low,SVAL11_close,SVAL11_tick_volume,SVAL11_spread,SVAL11_tick_volume,HTEK11_open,HTEK11_high,HTEK11_low,HTEK11_close,HTEK11_tick_volume,HTEK11_spread,HTEK11_tick_volume,MILL11_open,MILL11_high,MILL11_low,MILL11_close,MILL11_tick_volume,MILL11_spread,MILL11_tick_volume,SHOT11_open,SHOT11_high,SHOT11_low,SHOT11_close,SHOT11_tick_volume,SHOT11_spread,SHOT11_tick_volume
2021-09-13 11:13:00,10.26,10.26,10.26,10.26,1,1,3,,,,,,,,49.9,49.9,49.9,49.9,1,1,1,52.26,52.26,52.26,52.26,1,1,1,50.84,50.86,50.84,50.85,3,1,3
2021-09-13 11:17:00,10.25,10.25,10.25,10.25,2,1,20,,,,,,,,49.95,49.95,49.95,49.95,1,1,1,52.53,52.63,52.53,52.63,4,1,4,50.86,50.87,50.86,50.87,2,1,2
2021-09-13 11:24:00,10.25,10.25,10.25,10.25,1,1,1,,,,,,,,49.96,49.96,49.96,49.96,1,1,1,52.93,52.93,52.93,52.93,2,1,2,50.88,50.9,50.88,50.9,3,1,3
2021-09-13 11:32:00,10.27,10.27,10.27,10.27,2,1,10,,,,,,,,49.9,49.9,49.9,49.9,2,1,2,53.59,53.59,53.59,53.59,1,1,1,50.91,50.91,50.91,50.91,2,1,2
2021-09-13 11:48:00,10.27,10.27,10.27,10.27,1,1,191,,,,,,,,49.9,49.9,49.9,49.9,1,1,1,53.59,53.59,53.59,53.59,1,1,1,50.92,50.93,50.92,50.92,3,1,3
2021-09-13 12:09:00,10.26,10.26,10.26,10.26,1,1,1,,,,,,,,49.9,49.9,49.9,49.9,1,1,1,53.71,53.73,53.71,53.73,3,1,3,50.91,50.92,50.91,50.91,3,1,3
2021-09-13 12:11:00,10.25,10.25,10.25,10.25,1,1,1,,,,,,,,49.88,49.88,49.88,49.88,1,1,1,53.73,53.73,53.7,53.7,5,1,5,50.92,50.92,50.91,50.91,2,1,2
2021-09-13 12:32:00,10.25,10.25,10.25,10.25,1,1,1,,,,,,,,49.85,49.85,49.85,49.85,3,1,3,53.71,53.72,53.71,53.72,3,1,3,50.91,50.91,50.91,50.91,1,1,1
2021-09-13 12:33:00,10.24,10.24,10.24,10.24,1,1,1,,,,,,,,49.9,49.99,49.9,49.99,4,1,4,53.72,53.76,53.72,53.76,4,1,4,50.9,50.9,50.9,50.9,3,1,3
2021-09-13 12:41:00,10.22,10.22,10.22,10.22,2,1,2,,,,,,,,50.3,50.3,50.3,50.3,1,1,1,53.77,53.79,53.77,53.79,5,1,5,50.81,50.82,50.8,50.8,11,1,11
2021-09-13 12:47:00,10.24,10.24,10.24,10.24,1,1,125,,,,,,,,50.37,50.37,50.37,50.37,2,1,2,53.79,53.81,53.79,53.8,3,1,3,50.81,50.85,50.81,50.85,2,1,2
2021-09-13 12:51:00,10.23,10.23,10.23,10.23,1,1,1,,,,,,,,50.37,50.37,50.37,50.37,5,1,5,53.77,53.81,53.77,53.81,4,1,4,50.88,50.88,50.88,50.88,1,1,1
2021-09-13 12:52:00,10.23,10.23,10.23,10.23,1,1,1,,,,,,,,50.19,50.19,50.19,50.19,1,1,1,53.82,53.86,53.82,53.84,4,1,4,50.84,50.84,50.83,50.83,2,1,2
2021-09-13 13:58:00,10.25,10.25,10.25,10.25,1,1,9,,,,,,,,50.24,50.24,50.24,50.24,1,1,1,53.86,53.89,53.86,53.89,3,1,3,50.82,50.82,50.82,50.82,2,1,2
2021-09-13 14:03:00,10.29,10.29,10.29,10.29,1,1,1,,,,,,,,50.24,50.24,50.24,50.24,4,1,4,53.89,53.91,53.89,53.91,4,1,4,50.78,50.78,50.78,50.78,1,1,1
2021-09-13 14:40:00,10.28,10.28,10.28,10.28,1,1,9,,,,,,,,50.23,50.4,50.23,50.4,2,1,2,53.93,53.93,53.91,53.91,3,1,3,50.74,50.74,50.74,50.74,1,1,1
2021-09-13 15:47:00,10.27,10.27,10.27,10.27,1,1,10,,,,,,,,50.5,50.5,50.5,50.5,1,1,1,53.9,53.91,53.89,53.91,4,1,4,50.72,50.72,50.72,50.72,1,1,1
2021-09-14 10:21:00,10.27,10.27,10.26,10.26,2,1,2,,,,,,,,50.5,50.5,50.5,50.5,1,1,1,53.92,53.94,53.92,53.94,4,1,4,50.7,50.7,50.7,50.7,2,1,2
2021-09-14 10:23:00,10.15,10.15,10.15,10.15,1,1,498,,,,,,,,50.4,50.4,50.4,50.4,1,1,1,53.93,53.94,53.93,53.94,4,1,4,50.67,50.67,50.67,50.67,1,1,1
2021-09-14 10:27:00,10.16,10.16,10.16,10.16,1,1,1,,,,,,,,50.44,50.44,50.44,50.44,1,1,1,53.93,53.93,53.9,53.92,4,1,4,50.75,50.75,50.75,50.75,1,1,1
2021-09-14 10:29:00,10.16,10.16,10.16,10.16,1,1,18,,,,,,,,50.44,50.44,50.44,50.44,2,1,2,53.95,53.95,53.91,53.92,4,1,4,50.75,51.1,50.75,51.1,5,1,5
2021-09-14 10:38:00,10.3,10.3,10.3,10.3,1,1,516,,,,,,,,50.38,50.38,50.38,50.38,6,1,6,53.91,53.91,53.9,53.9,3,1,3,51.1,51.1,51.1,51.1,4,1,4
2021-09-14 10:43:00,10.33,10.33,10.33,10.33,1,1,2,,,,,,,,50.3,50.3,50.3,50.3,1,1,1,53.9,53.91,53.9,53.91,5,1,5,51.1,51.1,51.1,51.1,7,1,7
2021-09-14 10:44:00,10.35,10.35,10.35,10.35,1,1,8,,,,,,,,50.24,50.24,50.24,50.24,1,1,1,53.92,53.92,53.92,53.92,3,1,3,51.05,51.05,51.05,51.05,1,1,1
2021-09-14 11:00:00,10.3,10.3,10.3,10.3,1,1,2,,,,,,,,50.24,50.24,50.24,50.24,1,1,1,53.95,53.95,53.92,53.92,4,1,4,51.89,51.89,51.89,51.89,2,1,2
2021-09-15 11:10:00,10.34,10.34,10.34,10.34,1,1,1,,,,,,,,50.22,50.22,50.22,50.22,1,1,1,53.92,53.97,53.92,53.97,4,1,4,51.87,51.87,51.87,51.87,1,1,1
2021-09-15 11:12:00,10.28,10.28,10.28,10.28,1,1,2,,,,,,,,50.1,50.1,50.1,50.1,1,1,1,53.97,53.97,53.96,53.96,3,1,3,51.6,51.6,51.6,51.6,1,1,1
2021-09-15 11:17:00,10.27,10.27,10.27,10.27,1,1,1,,,,,,,,50.06,50.06,50.06,50.06,1,1,1,53.98,53.98,53.96,53.98,4,1,4,51.5,51.5,51.5,51.5,1,1,1
2021-09-15 15:15:00,10.37,10.37,10.37,10.37,1,1,8,,,,,,,,50.0,50.0,50.0,50.0,3,1,3,53.96,53.98,53.95,53.95,5,1,5,51.5,51.5,51.5,51.5,1,1,1
2021-09-16 11:14:00,10.38,10.38,10.38,10.38,1,1,5,,,,,,,,49.99,49.99,49.99,49.99,3,1,3,53.97,53.97,53.97,53.97,3,1,3,51.5,51.6,51.5,51.6,2,1,2
2021-09-16 11:17:00,10.37,10.37,10.37,10.37,1,1,96,,,,,,,,49.85,49.85,49.85,49.85,1,1,1,53.96,53.96,53.96,53.96,4,1,4,51.6,51.6,51.6,51.6,1,1,1
2021-09-16 12:49:00,10.35,10.35,10.35,10.35,1,1,1,,,,,,,,49.94,49.94,49.94,49.94,1,1,1,53.96,53.98,53.96,53.96,4,1,4,51.57,51.57,51.57,51.57,11,1,11
2021-09-16 14:58:00,10.36,10.36,10.36,10.36,1,1,1000,,,,,,,,50.01,50.01,50.01,50.01,1,1,1,53.95,53.97,53.95,53.97,4,1,4,51.5,51.5,51.5,51.5,1,1,1
2021-09-16 16:06:00,10.4,10.4,10.4,10.4,1,1,1,,,,,,,,49.96,49.96,49.96,49.96,1,1,1,53.96,53.99,53.96,53.99,4,1,4,51.57,51.58,51.57,51.58,11,1,11
2021-09-16 16:38:00,10.45,10.45,10.45,10.45,1,1,1,,,,,,,,50.06,50.15,50.06,50.15,5,1,5,53.97,53.99,53.97,53.99,10,1,10,51.61,51.61,51.61,51.61,3,1,3
2021-09-16 16:43:00,10.39,10.39,10.39,10.39,1,1,2,,,,,,,,50.88,50.88,50.88,50.88,1,1,1,54.14,54.14,54.14,54.14,1,1,1,51.59,51.59,51.58,51.58,3,1,3
2021-09-17 10:13:00,10.68,10.68,10.68,10.68,1,1,1,,,,,,,,50.88,50.9,50.88,50.9,2,1,2,54.1,54.1,54.1,54.1,2,1,2,51.58,51.58,51.58,51.58,1,1,1
2021-09-17 10:28:00,10.53,10.53,10.53,10.53,8,1,200,,,,,,,,50.9,50.9,50.9,50.9,1,1,1,54.01,54.01,54.01,54.01,1,1,1,51.58,51.58,51.58,51.58,1,1,1
2021-09-17 10:29:00,10.34,10.34,10.34,10.34,1,1,1,,,,,,,,50.68,50.68,50.66,50.66,2,1,2,53.99,53.99,53.99,53.99,1,1,1,51.55,51.57,51.52,51.57,3,1,3
2021-09-17 10:30:00,10.34,10.34,10.34,10.34,1,1,4,,,,,,,,50.61,50.61,50.55,50.55,2,1,2,54.02,54.02,54.02,54.02,1,1,1,51.35,51.35,51.35,51.35,1,1,1
2021-09-17 10:39:00,10.34,10.34,10.34,10.34,1,1,2,,,,,,,,50.55,50.55,50.55,50.55,1,1,1,53.98,53.98,53.98,53.98,1,1,1,51.34,51.34,51.34,51.34,1,1,1
2021-09-17 10:47:00,10.51,10.51,10.51,10.51,1,1,189,,,,,,,,50.43,50.43,50.43,50.43,1,1,1,53.95,53.95,53.95,53.95,1,1,1,51.2,51.2,51.06,51.09,7,1,7
2021-09-17 11:43:00,10.46,10.46,10.46,10.46,1,1,200,,,,,,,,50.43,50.43,50.43,50.43,1,1,1,53.85,53.85,53.85,53.85,1,1,1,51.0,51.0,51.0,51.0,2,1,2
2021-09-17 11:52:00,10.44,10.44,10.44,10.44,2,1,5,,,,,,,,50.48,50.48,50.48,50.48,1,1,1,53.85,53.85,53.85,53.85,1,1,1,51.21,51.21,51.21,51.21,1,1,1
2021-09-17 11:59:00,10.44,10.44,10.44,10.44,1,1,2,,,,,,,,50.49,50.49,50.49,50.49,1,1,1,53.84,53.84,53.84,53.84,1,1,1,51.16,51.16,51.16,51.16,1,1,1
2021-09-17 12:14:00,10.42,10.42,10.42,10.42,1,1,1,,,,,,,,50.7,50.7,50.7,50.7,2,1,2,53.84,53.84,53.84,53.84,1,1,1,51.15,51.15,51.15,51.15,1,1,1
2021-09-17 12:21:00,10.39,10.39,10.39,10.39,1,1,2,,,,,,,,50.74,50.74,50.74,50.74,1,1,1,54.22,54.22,54.22,54.22,1,1,1,51.26,51.26,51.26,51.26,1,1,1
2021-09-17 14:11:00,10.38,10.38,10.38,10.38,1,1,5,,,,,,,,50.7,50.7,50.7,50.7,1,1,1,54.39,54.39,54.39,54.39,1,1,1,51.34,51.34,51.34,51.34,1,1,1
2021-09-17 15:06:00,10.37,10.37,10.37,10.37,1,1,1,,,,,,,,50.67,50.67,50.67,50.67,1,1,1,54.39,54.6,54.39,54.6,2,1,2,51.36,51.36,51.36,51.36,1,1,1
2021-09-17 15:35:00,10.35,10.35,10.35,10.35,1,1,1,,,,,,,,50.75,50.75,50.75,50.75,1,1,1,54.43,54.43,54.43,54.43,5,1,5,51.57,51.58,51.57,51.58,2,1,2
2021-09-17 15:53:00,10.35,10.35,10.35,10.35,1,1,1,,,,,,,,50.66,50.66,50.66,50.66,1,1,1,54.43,54.43,54.43,54.43,1,1,1,51.53,51.53,51.53,51.53,1,1,1
2021-09-20 10:41:00,10.27,10.27,10.27,10.27,1,1,2,,,,,,,,50.7,50.7,50.7,50.7,1,1,1,54.52,54.52,54.52,54.52,1,1,1,51.5,51.5,51.5,51.5,3,1,3
2021-09-20 11:02:00,10.27,10.27,10.27,10.27,1,1,2,,,,,,,,50.7,50.7,50.7,50.7,1,1,1,54.51,54.51,54.51,54.51,1,1,1,51.5,51.5,51.5,51.5,1,1,1
2021-09-20 11:28:00,10.31,10.31,10.31,10.31,1,1,20,,,,,,,,50.8,50.8,50.8,50.8,1,1,1,54.48,54.48,54.48,54.48,1,1,1,51.53,51.53,51.53,51.53,1,1,1
2021-09-20 11:47:00,9.85,9.85,9.85,9.85,4,1,1610,,,,,,,,50.76,50.76,50.76,50.76,1,1,1,54.48,54.48,54.47,54.47,2,1,2,51.53,51.53,51.53,51.53,1,1,1
2021-09-20 12:27:00,10.14,10.14,10.14,10.14,1,1,1,,,,,,,,50.75,50.75,50.75,50.75,1,1,1,54.44,54.45,54.44,54.45,2,1,2,51.58,51.58,51.58,51.58,1,1,1
2021-09-20 12:42:00,10.15,10.15,10.15,10.15,1,1,1,,,,,,,,50.7,50.7,50.7,50.7,1,1,1,54.48,54.48,54.47,54.47,2,1,2,51.6,51.6,51.6,51.6,1,1,1
2021-09-20 12:51:00,10.15,10.15,10.15,10.15,4,1,4,,,,,,,,50.64,50.64,50.64,50.64,1,1,1,54.49,54.49,54.48,54.48,2,1,2,51.58,51.6,51.58,51.6,2,1,2
2021-09-20 12:52:00,10.15,10.15,10.15,10.15,3,1,3,,,,,,,,50.61,50.61,50.61,50.61,1,1,1,54.46,54.46,54.45,54.45,2,1,2,51.64,51.64,51.64,51.64,1,1,1
2021-09-20 12:54:00,10.15,10.15,10.15,10.15,1,1,1,,,,,,,,50.48,50.48,50.48,50.48,1,1,1,54.45,54.45,54.43,54.43,2,1,2,51.64,51.64,51.64,51.64,1,1,1
2021-09-20 12:55:00,10.15,10.15,10.15,10.15,1,1,2,,,,,,,,50.4,50.49,50.4,50.49,5,1,5,54.43,54.44,54.43,54.44,2,1,2,51.63,51.65,51.63,51.65,2,1,2
2021-09-20 13:20:00,10.15,10.15,10.15,10.15,1,1,80,,,,,,,,50.5,50.5,50.5,50.5,1,1,1,54.47,54.54,54.47,54.54,3,1,3,51.75,51.75,51.75,51.75,1,1,1
2021-09-20 14:27:00,10.1,10.1,10.1,10.1,1,1,100,,,,,,,,50.5,50.5,50.5,50.5,1,1,1,54.55,54.61,54.55,54.61,2,1,2,51.8,51.8,51.8,51.8,1,1,1
2021-09-20 15:10:00,10.15,10.15,10.15,10.15,1,1,1,,,,,,,,50.8,50.8,50.8,50.8,1,1,1,54.62,54.65,54.62,54.65,2,1,2,51.75,51.75,51.75,51.75,1,1,1
2021-09-20 15:18:00,10.15,10.15,10.15,10.15,1,1,1,,,,,,,,50.82,50.9,50.82,50.9,5,1,5,54.69,54.74,54.69,54.74,2,1,2,51.82,51.82,51.82,51.82,2,1,2
2021-09-21 10:22:00,10.99,10.99,10.99,10.99,2,1,15,,,,,,,,51.14,51.14,51.14,51.14,1,1,1,54.74,54.75,54.74,54.75,2,1,2,51.86,51.86,51.86,51.86,1,1,1
2021-09-21 10:34:00,10.12,10.12,10.12,10.12,8,1,17,,,,,,,,51.05,51.1,51.05,51.1,2,1,2,54.79,54.83,54.79,54.83,2,1,2,51.84,51.84,51.84,51.84,1,1,1
2021-09-21 10:39:00,10.06,10.06,9.97,9.97,6,1,101,,,,,,,,51.12,51.12,51.12,51.12,1,1,1,54.84,54.87,54.84,54.87,2,1,2,51.89,51.89,51.89,51.89,3,1,3
2021-09-21 10:44:00,9.99,9.99,9.99,9.99,5,1,11,,,,,,,,51.05,51.08,51.05,51.08,2,1,2,54.86,54.9,54.86,54.9,2,1,2,51.86,51.86,51.8,51.8,5,1,5
2021-09-21 10:52:00,9.99,9.99,9.99,9.99,1,1,9,,,,,,,,51.08,51.08,51.06,51.06,3,1,3,54.9,54.9,54.9,54.9,2,1,2,51.74,51.74,51.74,51.74,1,1,1
2021-09-21 10:56:00,10.01,10.01,10.01,10.01,1,1,1,,,,,,,,50.97,50.97,50.97,50.97,1,1,1,54.93,54.95,54.93,54.95,2,1,2,51.72,51.72,51.72,51.72,1,1,1
2021-09-21 10:57:00,10.01,10.01,10.01,10.01,1,1,19,,,,,,,,51.02,51.02,51.02,51.02,1,1,1,54.97,55.02,54.97,55.02,2,1,2,51.69,51.69,51.69,51.69,1,1,1
2021-09-21 11:05:00,10.03,10.03,10.03,10.03,1,1,20,,,,,,,,51.1,51.1,51.1,51.1,1,1,1,55.03,55.03,55.01,55.01,2,1,2,51.64,51.64,51.64,51.64,1,1,1
2021-09-21 12:18:00,10.05,10.05,10.05,10.05,1,1,1,,,,,,,,51.27,51.27,51.27,51.27,1,1,1,54.99,54.99,54.95,54.95,2,1,2,51.73,51.73,51.73,51.73,1,1,1
2021-09-21 12:47:00,10.05,10.05,10.05,10.05,1,1,1,,,,,,,,51.3,51.3,51.3,51.3,2,1,2,54.95,54.95,54.95,54.95,2,1,2,51.69,51.69,51.69,51.69,1,1,1
2021-09-21 13:11:00,10.02,10.02,9.95,9.95,9,1,115,,,,,,,,51.35,51.35,51.35,51.35,1,1,1,54.93,54.97,54.93,54.97,2,1,2,51.84,51.84,51.84,51.84,1,1,1
2021-09-21 13:25:00,9.97,9.97,9.97,9.97,1,1,2,,,,,,,,51.4,51.4,51.4,51.4,1,1,1,54.95,54.95,54.94,54.94,2,1,2,51.87,51.87,51.85,51.85,2,1,2
2021-09-21 13:26:00,9.97,9.97,9.97,9.97,1,1,1,,,,,,,,51.35,51.35,51.35,51.35,1,1,1,54.92,54.92,54.9,54.9,2,1,2,51.72,51.72,51.72,51.72,1,1,1
2021-09-21 13:29:00,9.97,9.97,9.97,9.97,1,1,4,,,,,,,,51.32,51.32,51.32,51.32,1,1,1,54.92,54.92,54.91,54.91,2,1,2,51.66,51.66,51.65,51.65,3,1,3
2021-09-21 14:34:00,9.97,9.97,9.97,9.97,1,1,13,,,,,,,,51.35,51.35,51.35,51.35,3,1,3,54.9,54.9,54.86,54.86,2,1,2,51.95,51.95,51.95,51.95,1,1,1
2021-09-21 14:53:00,9.97,9.97,9.97,9.97,1,1,112,,,,,,,,51.35,51.35,51.35,51.35,1,1,1,54.85,54.85,54.83,54.83,2,1,2,52.0,52.0,52.0,52.0,1,1,1
2021-09-21 15:10:00,9.99,9.99,9.99,9.99,1,1,1,,,,,,,,51.31,51.31,51.3,51.3,2,1,2,54.83,54.87,54.83,54.87,2,1,2,51.93,51.93,51.93,51.93,1,1,1
2021-09-21 15:36:00,9.99,9.99,9.99,9.99,1,1,19,,,,,,,,51.3,51.3,51.3,51.3,1,1,1,54.85,54.86,54.84,54.86,10,1,10,51.95,51.95,51.95,51.95,1,1,1
2021-09-21 15:48:00,10.01,10.01,10.01,10.01,1,1,10,,,,,,,,51.25,51.25,51.25,51.25,1,1,1,55.0,55.0,55.0,55.0,1,1,1,52.07,52.07,52.07,52.07,1,1,1
2021-09-21 16:11:00,9.99,9.99,9.99,9.99,1,1,3,,,,,,,,51.4,51.4,51.4,51.4,1,1,1,54.82,54.82,54.82,54.82,1,1,1,52.04,52.04,52.04,52.04,1,1,1
2021-09-21 16:30:00,9.99,9.99,9.99,9.99,1,1,128,,,,,,,,51.38,51.38,51.38,51.38,1,1,1,54.8,54.8,54.8,54.8,1,1,1,51.96,51.96,51.96,51.96,1,1,1
2021-09-22 10:49:00,9.91,9.91,9.91,9.91,2,1,2,,,,,,,,51.4,51.4,51.4,51.4,1,1,1,55.12,55.12,55.12,55.12,1,1,1,51.9,51.9,51.9,51.9,2,1,2
2021-09-22 10:58:00,9.9,9.9,9.71,9.71,14,1,209,,,,,,,,51.43,51.43,51.43,51.43,1,1,1,54.93,54.93,54.93,54.93,1,1,1,51.88,51.88,51.88,51.88,1,1,1
2021-09-22 11:03:00,9.42,9.65,9.42,9.43,16,1,285,,,,,,,,51.5,51.5,51.5,51.5,3,1,3,55.13,55.13,55.13,55.13,1,1,1,51.79,51.79,51.79,51.79,1,1,1
2021-09-22 11:07:00,9.41,9.41,9.4,9.4,4,1,937,,,,,,,,51.56,51.56,51.56,51.56,1,1,1,55.25,55.25,55.25,55.25,1,1,1,51.78,51.79,51.78,51.79,2,1,2
2021-09-22 11:19:00,9.43,9.43,9.43,9.43,3,1,6,,,,,,,,51.4,51.4,51.4,51.4,1,1,1,55.16,55.16,55.16,55.16,1,1,1,51.76,51.76,51.76,51.76,1,1,1
2021-09-22 11:20:00,9.43,9.43,9.43,9.43,3,1,3,,,,,,,,51.5,51.5,51.5,51.5,1,1,1,55.17,55.17,55.17,55.17,1,1,1,51.78,51.78,51.78,51.78,1,1,1
2021-09-22 11:21:00,9.43,9.43,9.43,9.43,1,1,3,,,,,,,,51.6,51.6,51.6,51.6,1,1,1,55.0,55.0,55.0,55.0,1,1,1,51.81,51.81,51.81,51.81,1,1,1
2021-09-22 11:22:00,9.43,9.43,9.43,9.43,2,1,6,,,,,,,,51.62,51.79,51.62,51.79,5,1,5,54.89,54.89,54.89,54.89,1,1,1,51.79,51.79,51.79,51.79,1,1,1
2021-09-22 11:23:00,9.43,9.43,9.43,9.43,1,1,2,,,,,,,,51.79,51.79,51.79,51.79,1,1,1,54.76,54.76,54.76,54.76,1,1,1,51.82,51.82,51.82,51.82,1,1,1
2021-09-22 11:31:00,9.45,9.45,9.45,9.45,6,1,215,,,,,,,,51.79,51.79,51.79,51.79,1,1,1,54.7,54.7,54.7,54.7,1,1,1,51.89,51.89,51.89,51.89,1,1,1
2021-09-22 11:37:00,9.45,9.45,9.45,9.45,1,1,100,,,,,,,,51.79,51.79,51.79,51.79,2,1,2,54.82,54.9,54.82,54.9,3,1,3,51.91,51.91,51.91,51.91,1,1,1
2021-09-22 11:44:00,9.46,9.46,9.46,9.46,2,1,6,,,,,,,,51.89,51.89,51.89,51.89,1,1,1,54.9,54.9,54.9,54.9,1,1,1,52.0,52.0,52.0,52.0,1,1,1
2021-09-22 11:45:00,9.46,9.46,9.46,9.46,1,1,5,,,,,,,,51.8,51.8,51.79,51.79,2,1,2,54.31,54.31,54.31,54.31,1,1,1,52.01,52.01,52.01,52.01,1,1,1
2021-09-22 11:57:00,9.43,9.43,9.43,9.43,1,1,1,,,,,,,,51.89,51.89,51.89,51.89,1,1,1,54.66,54.66,54.66,54.66,1,1,1,52.01,52.01,52.01,52.01,1,1,1
2021-09-22 12:10:00,9.46,9.46,9.46,9.46,1,1,10,,,,,,,,51.79,51.79,51.07,51.07,2,1,2,54.6,54.6,54.6,54.6,1,1,1,52.19,52.19,52.19,52.19,1,1,1
2021-09-22 12:12:00,9.46,9.48,9.46,9.48,3,1,1083,,,,,,,,51.05,51.05,51.05,51.05,1,1,1,54.5,54.5,54.5,54.5,1,1,1,52.11,52.11,52.11,52.11,1,1,1
2021-09-22 12:16:00,9.47,9.47,9.47,9.47,1,1,10,,,,,,,,51.26,51.26,51.26,51.26,1,1,1,54.11,54.11,54.11,54.11,1,1,1,52.11,52.11,52.11,52.11,1,1,1
2021-09-22 13:02:00,9.49,9.49,9.49,9.49,1,1,1,,,,,,,,51.24,51.24,51.24,51.24,1,1,1,54.12,54.12,54.12,54.12,1,1,1,52.26,52.26,52.26,52.26,1,1,1
2021-09-22 13:51:00,9.49,9.49,9.49,9.49,1,1,10,,,,,,,,51.26,51.26,51.26,51.26,1,1,1,54.41,54.41,54.41,54.41,1,1,1,52.26,52.26,52.26,52.26,1,1,1
2021-09-22 13:57:00,9.49,9.49,9.49,9.49,1,1,5,,,,,,,,51.44,51.44,51.44,51.44,1,1,1,54.46,54.46,54.46,54.46,1,1,1,52.2,52.2,52.2,52.2,1,1,1
2021-09-22 14:02:00,9.48,9.48,9.48,9.48,2,1,8,,,,,,,,51.57,51.57,51.57,51.57,1,1,1,54.47,54.47,54.47,54.47,1,1,1,52.09,52.09,52.09,52.09,1,1,1
2021-09-22 14:09:00,9.48,9.48,9.48,9.48,2,1,10,,,,,,,,51.5,51.5,51.5,51.5,2,1,2,54.47,54.47,54.47,54.47,1,1,1,52.04,52.04,52.04,52.04,1,1,1
2021-09-22 15:03:00,9.47,9.47,9.47,9.47,2,1,15,,,,,,,,51.48,51.48,51.48,51.48,1,1,1,54.55,54.55,54.55,54.55,1,1,1,52.06,52.06,52.06,52.06,1,1,1
2021-09-22 15:15:00,9.47,9.75,9.47,9.75,15,1,431,,,,,,,,51.63,51.63,51.63,51.63,1,1,1,54.53,54.53,54.53,54.53,1,1,1,52.01,52.01,52.01,52.01,1,1,1
2021-09-22 15:20:00,9.48,9.48,9.48,9.48,13,1,309,,,,,,,,51.6,51.6,51.6,51.6,1,1,1,54.49,54.49,54.49,54.49,1,1,1,51.91,51.91,51.85,51.85,4,1,4
2021-09-22 15:23:00,9.47,9.47,9.47,9.47,1,1,20,,,,,,,,51.5,51.5,51.5,51.5,1,1,1,54.46,54.46,54.46,54.46,1,1,1,51.86,51.86,51.86,51.86,1,1,1
2021-09-22 15:48:00,9.51,9.52,9.51,9.52,13,1,260,,,,,,,,51.57,51.57,51.57,51.57,1,1,1,54.45,54.45,54.45,54.45,7,1,7,51.86,51.86,51.86,51.86,2,1,2
2021-09-22 16:10:00,9.52,9.52,9.52,9.52,1,1,1,,,,,,,,51.55,51.55,51.55,51.55,1,1,1,56.2,56.2,56.2,56.2,3,1,3,51.84,51.84,51.8,51.8,2,1,2
2021-09-22 16:11:00,9.44,9.44,9.44,9.44,1,1,1,,,,,,,,51.72,51.72,51.72,51.72,1,1,1,56.2,56.2,56.2,56.2,1,1,1,51.71,51.71,51.71,51.71,3,1,3
2021-09-22 16:13:00,9.44,9.44,9.44,9.44,1,1,1,,,,,,,,51.65,51.65,51.65,51.65,1,1,1,56.2,56.22,56.2,56.22,2,1,2,52.36,52.43,52.36,52.43,2,1,2
2021-09-22 16:14:00,9.44,9.44,9.44,9.44,1,1,1,,,,,,,,51.63,51.63,51.63,51.63,1,1,1,56.22,56.22,56.22,56.22,1,1,1,52.99,52.99,52.99,52.99,1,1,1
2021-09-22 16:24:00,9.86,9.86,9.86,9.86,2,1,20,,,,,,,,51.63,51.63,51.63,51.63,1,1,1,56.22,56.22,56.22,56.22,1,1,1,52.99,52.99,52.99,52.99,1,1,1
2021-09-22 16:38:00,9.86,9.86,9.44,9.44,2,1,81,,,,,,,,51.64,51.64,51.64,51.64,1,1,1,56.22,56.22,56.22,56.22,1,1,1,52.99,52.99,52.99,52.99,3,1,3
2021-09-23 10:13:00,9.69,9.69,9.69,9.69,1,1,1,,,,,,,,51.65,51.65,51.65,51.65,1,1,1,56.22,56.22,56.22,56.22,1,1,1,52.99,52.99,52.46,52.46,2,1,2
2021-09-23 10:38:00,9.67,9.67,9.67,9.67,1,1,1,,,,,,,,51.68,51.68,51.68,51.68,1,1,1,56.22,56.22,56.12,56.12,2,1,2,52.98,52.98,52.98,52.98,1,1,1
2021-09-23 11:04:00,9.61,9.61,9.61,9.61,1,1,1,,,,,,,,51.88,51.88,51.88,51.88,1,1,1,56.4,56.4,56.4,56.4,1,1,1,52.98,52.98,52.98,52.98,1,1,1
2021-09-23 11:19:00,9.64,9.64,9.64,9.64,1,1,1,,,,,,,,51.89,52.44,51.89,52.44,5,1,5,56.12,56.12,56.12,56.12,1,1,1,52.95,52.95,52.95,52.95,1,1,1
2021-09-23 12:38:00,9.63,9.63,9.63,9.63,1,1,60,,,,,,,,52.44,52.44,52.44,52.44,1,1,1,56.12,56.12,56.12,56.12,1,1,1,52.97,52.97,52.97,52.97,1,1,1
2021-09-23 13:48:00,9.63,9.63,9.63,9.63,1,1,12,,,,,,,,52.44,52.44,52.44,52.44,1,1,1,56.4,57.76,56.4,57.76,2,1,2,52.97,52.97,52.97,52.97,2,1,2
2021-09-23 14:08:00,9.65,9.65,9.65,9.65,1,1,7,,,,,,,,52.44,52.44,52.44,52.44,1,1,1,57.86,57.86,57.86,57.86,1,1,1,52.97,52.97,52.97,52.97,1,1,1
