time,open,high,low,close,tick_volume,spread,real_volume,ticker
2018-01-22,3880.449,3902.29,3868.922,3891.369,193402,1,700526,WDO$
2018-01-23,3900.47,3941.725,3898.043,3933.232,246735,1,886656,WDO$
2018-01-24,3919.884,3925.345,3808.252,3822.206,292961,1,1125402,WDO$
2018-01-26,3804.005,3832.52,3789.444,3828.273,285034,1,1106164,WDO$
2018-01-29,3836.766,3850.721,3828.879,3831.306,225141,1,793991,WDO$
2018-01-30,3831.306,3878.629,3821.599,3861.034,257002,1,961415,WDO$
2018-01-31,3842.893,3876.152,3816.286,3865.267,275807,1,1024345,WDO$
2018-02-01,3873.733,3877.966,3835.637,3842.893,269031,1,978711,WDO$
2018-02-02,3868.291,3910.015,3861.639,3906.992,279038,1,982405,WDO$
2018-02-05,3899.736,3970.486,3897.921,3957.182,275761,1,965585,WDO$
2018-02-06,3951.135,3975.323,3920.295,3922.11,390639,1,1362386,WDO$
2018-02-07,3941.46,3981.371,3925.738,3966.858,313154,1,970110,WDO$
2018-02-08,3972.3,4003.745,3947.507,3983.185,374477,1,1311694,WDO$
2018-02-09,3972.905,4022.49,3960.811,3991.65,364604,1,1177135,WDO$
2018-02-14,3986.208,3995.279,3897.317,3899.736,177553,1,663689,WDO$
2018-02-15,3884.618,3925.738,3875.547,3916.063,258708,1,886196,WDO$
2018-02-16,3923.924,3933.599,3878.571,3912.434,281422,1,1000756,WDO$
2018-02-19,3907.597,3921.505,3902.154,3920.9,136905,1,432841,WDO$
2018-02-20,3931.785,3948.717,3922.11,3942.669,240413,1,839325,WDO$
2018-02-21,3942.669,3961.415,3925.133,3961.415,232958,1,804076,WDO$
2018-02-22,3951.74,3962.02,3923.924,3931.785,233925,1,846041,WDO$
2018-02-23,3926.947,3933.599,3911.225,3920.295,172760,1,608272,WDO$
2018-02-26,3915.458,3922.11,3897.921,3899.131,155423,1,549970,WDO$
2018-02-27,3903.364,3938.437,3897.921,3934.204,203285,1,740307,WDO$
2018-02-28,3928.173,3935.41,3915.51,3928.776,166721,1,583980,WDO$
2018-03-01,3937.822,3958.928,3919.128,3934.807,289719,1,1051723,WDO$
2018-03-02,3944.455,3952.295,3929.982,3934.807,204568,1,699242,WDO$
2018-03-05,3941.44,3946.264,3919.128,3920.937,143326,1,487523,WDO$
2018-03-06,3905.861,3907.067,3876.312,3880.533,208874,1,729111,WDO$
2018-03-07,3900.434,3926.364,3893.197,3922.143,206563,1,738293,WDO$
2018-03-08,3927.57,3952.295,3916.113,3948.676,216456,1,813081,WDO$
2018-03-09,3942.043,3954.104,3914.303,3936.013,200096,1,707699,WDO$
2018-03-12,3931.188,3946.264,3927.57,3940.837,136700,1,468086,WDO$
2018-03-13,3943.249,3943.852,3910.082,3937.822,224337,1,857258,WDO$
2018-03-14,3923.952,3944.455,3919.731,3936.616,171857,1,677491,WDO$
2018-03-15,3947.47,3981.24,3946.867,3966.768,202991,1,816419,WDO$
2018-03-16,3976.416,3983.653,3950.486,3960.134,194879,1,697971,WDO$
2018-03-19,3978.828,3979.431,3962.546,3967.371,177724,1,647890,WDO$
2018-03-20,3961.34,3998.125,3958.325,3996.919,206423,1,765270,WDO$
2018-03-21,3983.653,3991.492,3939.028,3949.883,240219,1,931864,WDO$
2018-03-22,3962.546,4003.553,3956.516,4001.141,234054,1,839878,WDO$
2018-03-23,4000.538,4004.759,3974.004,3995.713,216707,1,782103,WDO$
2018-03-26,3977.622,3997.522,3972.195,3994.507,174406,1,599526,WDO$
2018-03-27,3990.286,4021.644,3990.286,4010.186,220443,1,785409,WDO$
2018-03-28,4008.98,4033.704,4003.553,4005.362,260153,1,1009933,WDO$
2018-03-29,4004.159,4014.384,3970.475,3984.309,191911,1,725935,WDO$
2018-04-02,3989.121,4007.768,3975.889,3992.129,185544,1,693254,WDO$
2018-04-03,3990.926,4031.828,3983.106,4027.617,220082,1,860950,WDO$
2018-04-04,4046.865,4058.895,4009.572,4013.783,249370,1,933076,WDO$
2018-04-05,3975.287,4037.241,3972.28,4031.226,231723,1,895768,WDO$
2018-04-06,4042.053,4073.331,4031.828,4060.699,270060,1,1055589,WDO$
2018-04-09,4054.083,4126.864,4052.278,4125.06,252191,1,989640,WDO$
2018-04-10,4108.218,4140.698,4099.195,4108.819,272001,1,1013643,WDO$
2018-04-11,4114.233,4125.661,4064.308,4066.714,235338,1,883800,WDO$
2018-04-12,4060.098,4120.248,4054.684,4111.827,218824,1,828516,WDO$
2018-04-13,4098.594,4133.48,4093.18,4123.857,207721,1,737896,WDO$
2018-04-16,4118.443,4138.894,4103.406,4117.842,191683,1,664717,WDO$
2018-04-17,4114.834,4120.248,4082.955,4104.007,192595,1,663733,WDO$
2018-04-18,4091.376,4097.391,4061.902,4070.925,179591,1,648704,WDO$
2018-04-19,4073.932,4106.413,4070.925,4077.541,200036,1,724619,WDO$
2018-04-20,4086.564,4114.233,4085.962,4109.421,175076,1,653707,WDO$
2018-04-23,4128.067,4158.142,4122.052,4156.337,195845,1,706961,WDO$
2018-04-24,4139.495,4189.42,4135.886,4180.999,270092,1,1059782,WDO$
2018-04-25,4211.073,4230.923,4190.623,4194.232,296614,1,1065619,WDO$
2018-04-26,4192.427,4221.299,4180.999,4182.803,275076,1,1078872,WDO$
2018-04-27,4176.788,4188.818,4158.142,4158.743,198317,1,726117,WDO$
2018-04-30,4176.131,4221.7,4167.138,4218.702,171131,1,642682,WDO$
2018-05-02,4239.688,4275.063,4230.694,4273.265,272050,1,1051703,WDO$
2018-05-03,4236.09,4289.453,4233.092,4242.686,294193,1,1039784,WDO$
2018-05-04,4253.478,4266.669,4225.298,4243.885,269339,1,899439,WDO$
2018-05-07,4259.474,4277.462,4251.679,4269.067,192571,1,639645,WDO$
2018-05-08,4279.26,4319.433,4273.864,4282.258,289876,1,1042454,WDO$
2018-05-09,4282.858,4338.02,4277.462,4315.835,284949,1,1029390,WDO$
2018-05-10,4303.844,4306.842,4257.076,4265.47,256177,1,894294,WDO$
2018-05-11,4265.47,4338.62,4258.275,4325.429,299434,1,1122916,WDO$
2018-05-14,4300.846,4372.796,4291.252,4351.811,286779,1,1020930,WDO$
2018-05-15,4384.188,4434.554,4373.995,4387.786,371735,1,1311610,WDO$
2018-05-16,4399.778,4436.353,4396.78,4413.568,310374,1,1074713,WDO$
2018-05-17,4385.987,4457.338,4382.989,4438.151,341657,1,1187844,WDO$
2018-05-18,4456.739,4533.486,4452.541,4486.718,365735,1,1288193,WDO$
2018-05-21,4441.749,4473.527,4408.172,4413.568,315212,1,1018557,WDO$
2018-05-22,4396.18,4401.576,4355.408,4376.993,267039,1,917958,WDO$
2018-05-23,4411.17,4414.168,4340.418,4353.01,341024,1,1182660,WDO$
2018-05-24,4383.589,4385.388,4354.809,4373.995,259517,1,881768,WDO$
2018-05-25,4384.788,4411.769,4368.0,4379.392,267249,1,959399,WDO$
2018-05-28,4392.583,4493.313,4390.784,4479.523,268515,1,792735,WDO$
2018-05-29,4517.897,4522.693,4453.141,4468.73,377836,1,1242664,WDO$
2018-05-30,4423.387,4509.898,4418.017,4457.394,321149,1,1007839,WDO$
2018-06-01,4484.243,4512.284,4453.815,4504.528,326318,1,952012,WDO$
2018-06-04,4486.629,4492.595,4459.184,4482.453,247614,1,766962,WDO$
2018-06-05,4504.528,4567.77,4496.175,4556.434,394622,1,1284630,WDO$
2018-06-06,4555.241,4611.921,4551.065,4604.761,418900,1,1147311,WDO$
2018-06-07,4615.5,4746.162,4606.551,4669.197,610673,1,1673952,WDO$
2018-06-08,4604.165,4614.307,4419.21,4437.109,624778,1,1513580,WDO$
2018-06-11,4446.655,4461.571,4392.959,4436.513,416569,1,1072724,WDO$
2018-06-12,4443.672,4458.588,4388.782,4444.269,405971,1,1033956,WDO$
2018-06-13,4431.143,4466.94,4404.295,4446.655,368541,1,1066000,WDO$
2018-06-14,4425.177,4560.611,4405.488,4548.082,463480,1,1346109,WDO$
2018-06-15,4498.562,4545.695,4440.092,4456.798,388503,1,1095140,WDO$
2018-06-18,4475.89,4498.562,4456.798,4476.486,287778,1,753431,WDO$
2018-06-19,4518.25,4519.444,4440.689,4475.89,325396,1,887676,WDO$
2018-06-20,4478.276,4522.427,4426.37,4504.528,361704,1,1002814,WDO$
2018-06-21,4526.006,4541.519,4480.663,4500.948,380257,1,999063,WDO$
2018-06-22,4484.243,4524.217,4460.974,4518.847,269863,1,785602,WDO$
2018-06-25,4508.704,4520.637,4490.209,4507.511,269967,1,744989,WDO$
2018-06-26,4517.057,4541.519,4490.209,4533.763,277300,1,790262,WDO$
2018-06-27,4526.603,4628.626,4523.62,4607.744,335647,1,1037091,WDO$
2018-06-28,4598.198,4628.03,4576.72,4609.534,330856,1,944537,WDO$
2018-06-29,4592.277,4632.147,4571.449,4628.577,291991,1,802729,WDO$
2018-07-02,4644.644,4678.564,4632.742,4670.828,264938,1,736629,WDO$
2018-07-03,4636.313,4655.951,4622.031,4650.595,250472,1,695108,WDO$
2018-07-04,4655.356,4676.779,4636.908,4670.233,182457,1,499541,WDO$
2018-07-05,4647.62,4703.558,4637.503,4692.846,301047,1,893766,WDO$
2018-07-06,4702.368,4716.65,4605.964,4610.129,317693,1,984478,WDO$
2018-07-10,4633.338,4636.313,4525.627,4553.001,349491,1,1081186,WDO$
2018-07-11,4581.565,4633.933,4548.835,4623.816,355835,1,1059203,WDO$
2018-07-12,4601.798,4654.166,4575.614,4630.957,395717,1,1186167,WDO$
2018-07-13,4638.098,4651.19,4585.136,4594.657,351949,1,1090841,WDO$
2018-07-16,4583.945,4616.675,4572.639,4604.178,308236,1,891798,WDO$
2018-07-17,4614.295,4625.006,4575.614,4576.209,324095,1,955820,WDO$
2018-07-18,4592.277,4605.369,4552.406,4589.301,313399,1,962117,WDO$
2018-07-19,4611.914,4639.288,4555.381,4564.903,372436,1,1157350,WDO$
2018-07-20,4540.504,4542.885,4478.615,4488.732,328048,1,1022073,WDO$
2018-07-23,4498.253,4530.983,4494.088,4506.584,252363,1,716071,WDO$
2018-07-24,4494.088,4499.443,4445.29,4464.928,311035,1,948351,WDO$
2018-07-25,4435.174,4441.72,4392.328,4392.328,306334,1,982688,WDO$
2018-07-26,4413.751,4463.738,4404.825,4461.358,287351,1,909913,WDO$
2018-07-27,4455.407,4456.002,4412.561,4416.726,258930,1,781025,WDO$
2018-07-30,4397.684,4443.505,4397.684,4440.53,223222,1,656419,WDO$
2018-07-31,4430.455,4476.68,4428.677,4467.198,266359,1,816032,WDO$
2018-08-01,4463.05,4483.791,4436.974,4459.494,282267,1,885111,WDO$
2018-08-02,4487.347,4496.829,4458.309,4461.272,263536,1,845036,WDO$
2018-08-03,4452.975,4460.086,4399.639,4409.121,289406,1,959222,WDO$
2018-08-06,4405.565,4442.9,4388.379,4442.9,217715,1,687216,WDO$
2018-08-07,4419.195,4482.606,4401.417,4457.716,331421,1,1101663,WDO$
2018-08-08,4466.605,4483.791,4438.752,4482.013,322963,1,1019315,WDO$
2018-08-09,4502.755,4538.905,4487.94,4517.571,330568,1,1052711,WDO$
2018-08-10,4550.758,4602.316,4543.646,4585.13,408736,1,1300368,WDO$
2018-08-13,4634.318,4666.912,4607.057,4614.169,440805,1,1367333,WDO$
2018-08-14,4585.723,4636.096,4583.352,4592.241,388396,1,1255130,WDO$
2018-08-15,4631.947,4663.949,4605.872,4634.91,442003,1,1459371,WDO$
2018-08-16,4615.354,4663.949,4592.241,4639.059,395202,1,1306766,WDO$
2018-08-17,4660.986,4692.988,4640.837,4644.985,362801,1,1183811,WDO$
2018-08-20,4650.319,4714.322,4647.356,4709.581,333981,1,1124089,WDO$
2018-08-21,4694.765,4809.734,4694.173,4806.179,439335,1,1468490,WDO$
2018-08-22,4791.363,4854.181,4783.066,4795.511,510569,1,1572011,WDO$
2018-08-23,4822.772,4897.443,4793.734,4881.442,494865,1,1575780,WDO$
2018-08-24,4857.144,4902.184,4831.661,4868.997,471842,1,1475994,WDO$
2018-08-27,4871.367,4883.22,4802.623,4838.773,397901,1,1253699,WDO$
2018-08-28,4826.92,4919.37,4819.809,4908.11,464764,1,1504264,WDO$
2018-08-29,4933.593,4938.926,4866.626,4870.182,441838,1,1381386,WDO$
2018-08-30,4891.516,4996.411,4883.812,4918.777,556905,1,1760163,WDO$
2018-08-31,4935.331,4951.884,4802.902,4806.449,474111,1,1380776,WDO$
2018-09-03,4851.38,4932.966,4841.33,4928.236,292709,1,770350,WDO$
2018-09-04,4966.073,4970.803,4904.588,4931.784,494898,1,1452488,WDO$
2018-09-05,4955.432,4961.935,4873.846,4912.865,504581,1,1462563,WDO$
2018-09-06,4895.129,4935.331,4782.801,4811.77,498674,1,1418841,WDO$
2018-09-10,4818.273,4889.217,4801.72,4841.921,465286,1,1317900,WDO$
2018-09-11,4896.312,4949.52,4893.947,4918.777,471724,1,1306536,WDO$
2018-09-12,4878.576,4935.331,4867.934,4927.645,458673,1,1344222,WDO$
2018-09-13,4906.953,4985.583,4885.67,4981.444,487105,1,1456588,WDO$
2018-09-14,4979.079,4985.583,4924.098,4942.425,443664,1,1256536,WDO$
2018-09-17,4964.891,4976.123,4873.255,4893.947,455222,1,1321336,WDO$
2018-09-18,4887.444,4929.419,4875.028,4927.054,416908,1,1196200,WDO$
2018-09-19,4934.74,4942.425,4851.38,4883.896,412980,1,1215184,WDO$
2018-09-20,4866.16,4877.984,4815.909,4823.003,429359,1,1234001,WDO$
2018-09-21,4831.28,4845.468,4765.065,4794.625,457577,1,1383974,WDO$
2018-09-24,4801.72,4845.468,4774.525,4837.783,430749,1,1229500,WDO$
2018-09-25,4880.94,4898.676,4810.588,4820.638,481699,1,1397075,WDO$
2018-09-26,4824.185,4840.739,4740.235,4770.386,532675,1,1526138,WDO$
2018-09-27,4773.342,4794.625,4689.983,4744.965,506820,1,1560709,WDO$
2018-09-28,4772.696,4798.067,4716.644,4789.806,473990,1,1371299,WDO$
2018-10-01,4785.676,4803.967,4735.524,4752.635,495694,1,1410892,WDO$
2018-10-02,4711.333,4727.264,4618.7,4661.181,548463,1,1728271,WDO$
2018-10-03,4562.648,4636.99,4520.166,4613.98,625464,1,1898606,WDO$
2018-10-04,4640.531,4652.921,4579.758,4580.348,603569,1,1776931,WDO$
2018-10-05,4549.077,4605.719,4536.096,4536.096,479945,1,1402313,WDO$
2018-10-08,4411.602,4471.784,4385.051,4462.344,537529,1,1496423,WDO$
2018-10-09,4471.194,4481.224,4375.02,4391.541,574693,1,1680705,WDO$
2018-10-10,4416.322,4454.673,4402.161,4439.923,529494,1,1485769,WDO$
2018-10-11,4396.261,4474.734,4390.951,4471.784,573541,1,1551123,WDO$
2018-10-15,4441.693,4449.363,4388.001,4413.372,435153,1,1241389,WDO$
2018-10-16,4395.671,4407.471,4360.86,4401.571,487606,1,1392844,WDO$
2018-10-17,4419.272,4425.172,4327.818,4354.959,546683,1,1592102,WDO$
2018-10-18,4360.86,4408.652,4338.439,4395.671,522113,1,1545841,WDO$
2018-10-19,4377.38,4400.981,4354.959,4387.411,472128,1,1390833,WDO$
2018-10-22,4363.81,4392.721,4333.129,4353.779,399625,1,1110946,WDO$
2018-10-23,4366.17,4395.081,4352.009,4360.27,507382,1,1418887,WDO$
2018-10-24,4366.17,4422.222,4346.699,4406.881,521743,1,1552641,WDO$
2018-10-25,4389.771,4406.881,4346.109,4375.02,490542,1,1470145,WDO$
2018-10-26,4393.311,4403.341,4295.957,4301.267,558719,1,1764600,WDO$
2018-10-29,4241.675,4393.311,4225.744,4390.951,712302,1,2225127,WDO$
2018-10-30,4355.549,4409.242,4340.209,4366.17,593714,1,1779493,WDO$
2018-10-31,4352.044,4419.732,4351.455,4393.245,531534,1,1610292,WDO$
2018-11-01,4364.993,4380.885,4341.449,4362.05,463173,1,1400224,WDO$
2018-11-05,4356.752,4406.783,4353.809,4392.657,421438,1,1205945,WDO$
2018-11-06,4394.422,4446.218,4394.422,4435.035,469520,1,1448986,WDO$
2018-11-07,4405.606,4466.23,4389.714,4400.897,538480,1,1726712,WDO$
2018-11-08,4410.314,4436.212,4381.473,4431.504,478093,1,1434100,WDO$
2018-11-09,4444.453,4450.927,4391.479,4401.485,448457,1,1274155,WDO$
2018-11-12,4415.612,4443.275,4404.428,4436.801,342123,1,943935,WDO$
2018-11-13,4427.972,4516.261,4425.029,4485.065,545816,1,1679031,WDO$
2018-11-14,4475.059,4501.546,4439.155,4459.167,572477,1,1625154,WDO$
2018-11-16,4447.395,4457.402,4395.599,4410.314,454533,1,1320081,WDO$
2018-11-19,4413.257,4443.864,4407.96,4426.206,399518,1,1150188,WDO$
2018-11-21,4440.332,4478.591,4436.801,4472.116,453677,1,1365764,WDO$
2018-11-22,4463.287,4504.489,4462.699,4476.236,343676,1,1055702,WDO$
2018-11-23,4490.951,4512.729,4468.585,4508.609,373530,1,1121136,WDO$
2018-11-26,4496.837,4649.282,4494.483,4641.631,540255,1,1819398,WDO$
2018-11-27,4611.612,4622.796,4547.456,4565.114,502067,1,1474816,WDO$
2018-11-28,4569.822,4576.297,4510.375,4532.153,534588,1,1548092,WDO$
2018-11-29,4523.912,4560.405,4511.552,4534.507,458592,1,1322246,WDO$
2018-11-30,4538.031,4573.274,4514.536,4542.143,461754,1,1352314,WDO$
2018-12-03,4495.153,4522.76,4486.93,4516.886,445074,1,1300802,WDO$
2018-12-04,4501.614,4547.429,4488.692,4530.395,458716,1,1385404,WDO$
2018-12-05,4522.76,4565.638,4508.663,4549.191,371071,1,1106881,WDO$
2018-12-06,4575.623,4636.71,4553.89,4560.351,558163,1,1695257,WDO$
2018-12-07,4561.526,4614.39,4535.682,4593.832,506409,1,1476987,WDO$
2018-12-10,4590.895,4637.297,4574.448,4607.341,512371,1,1513891,WDO$
2018-12-11,4589.72,4612.04,4571.511,4586.783,443595,1,1269373,WDO$
2018-12-12,4575.623,4583.259,4509.837,4531.57,491125,1,1434379,WDO$
2018-12-13,4533.92,4582.671,4527.459,4573.861,432381,1,1327769,WDO$
2018-12-14,4597.356,4608.516,4570.924,4601.467,374792,1,1122533,WDO$
2018-12-17,4593.832,4616.152,4558.002,4582.084,397105,1,1177824,WDO$
2018-12-18,4579.147,4602.642,4563.876,4597.356,404753,1,1224580,WDO$
2018-12-19,4583.846,4597.943,4539.793,4577.972,425041,1,1311890,WDO$
2018-12-20,4546.254,4553.303,4503.376,4513.362,404727,1,1273466,WDO$
2018-12-21,4529.808,4589.72,4516.298,4584.434,398718,1,1242554,WDO$
2018-12-26,4580.322,4625.55,4572.099,4603.817,334259,1,1017206,WDO$
2018-12-27,4609.103,4628.486,4545.08,4550.953,391740,1,1252128,WDO$
2018-12-28,4552.713,4577.941,4501.085,4556.234,264027,1,780854,WDO$
2019-01-02,4564.447,4580.875,4433.615,4447.696,390831,1,1267470,WDO$
2019-01-03,4463.537,4477.03,4394.307,4416.015,426635,1,1255482,WDO$
2019-01-04,4401.347,4448.869,4358.519,4366.733,445125,1,1331650,WDO$
2019-01-07,4367.319,4392.547,4336.225,4390.2,400331,1,1265547,WDO$
2019-01-08,4394.894,4397.241,4351.479,4362.626,401582,1,1231465,WDO$
2019-01-09,4354.412,4360.279,4318.038,4330.358,388004,1,1188116,WDO$
2019-01-10,4335.638,4377.293,4316.864,4360.279,411702,1,1326367,WDO$
2019-01-11,4341.505,4380.813,4336.812,4359.693,366740,1,1163572,WDO$
2019-01-14,4369.08,4386.094,4326.251,4345.025,388227,1,1283387,WDO$
2019-01-15,4348.545,4382.573,4339.158,4364.386,428950,1,1398735,WDO$
2019-01-16,4362.039,4388.44,4354.412,4386.094,391034,1,1284618,WDO$
2019-01-17,4384.333,4431.269,4375.533,4400.761,472124,1,1686996,WDO$
2019-01-18,4397.827,4429.509,4375.533,4406.041,416327,1,1429633,WDO$
2019-01-21,4413.081,4437.722,4406.041,4407.801,217487,1,697709,WDO$
2019-01-22,4421.295,4481.137,4397.241,4479.964,445888,1,1586847,WDO$
2019-01-23,4460.603,4474.684,4408.974,4422.468,447346,1,1604892,WDO$
2019-01-24,4427.162,4454.15,4387.267,4428.922,448832,1,1605941,WDO$
2019-01-28,4435.375,4444.176,4401.934,4414.255,392932,1,1343132,WDO$
2019-01-29,4418.948,4419.535,4359.693,4364.973,372279,1,1295532,WDO$
2019-01-30,4359.693,4379.053,4309.824,4322.731,433570,1,1498989,WDO$
2019-01-31,4323.904,4328.011,4275.209,4284.01,427491,1,1480044,WDO$
2019-02-01,4293.983,4326.838,4275.209,4300.437,412290,1,1380827,WDO$
2019-02-04,4308.65,4333.878,4301.024,4312.171,354033,1,1216742,WDO$
2019-02-05,4307.477,4329.185,4301.61,4310.997,334706,1,1093060,WDO$
2019-02-06,4324.491,4365.559,4324.491,4345.025,385154,1,1353989,WDO$
2019-02-07,4354.412,4391.96,4347.959,4369.08,438241,1,1539750,WDO$
2019-02-08,4368.493,4404.281,4351.479,4383.747,396075,1,1429394,WDO$
2019-02-11,4385.507,4434.789,4380.227,4413.081,387784,1,1391126,WDO$
2019-02-12,4400.174,4402.521,4349.719,4358.519,379656,1,1416935,WDO$
2019-02-13,4363.799,4420.122,4361.453,4411.321,385278,1,1391702,WDO$
2019-02-14,4406.628,4457.083,4363.213,4373.186,472141,1,1705710,WDO$
2019-02-15,4364.386,4376.12,4343.265,4346.199,351410,1,1230062,WDO$
2019-02-18,4364.386,4394.307,4357.932,4384.92,242621,1,774734,WDO$
2019-02-19,4388.44,4396.654,4348.545,4370.84,365716,1,1225299,WDO$
2019-02-20,4368.493,4387.267,4332.705,4374.36,417148,1,1517251,WDO$
2019-02-21,4366.146,4427.749,4362.626,4425.988,400979,1,1510179,WDO$
2019-02-22,4410.735,4420.122,4373.773,4399.587,325217,1,1210837,WDO$
2019-02-25,4376.12,4402.521,4364.386,4402.521,307936,1,1133949,WDO$
2019-02-26,4404.281,4420.122,4386.68,4393.134,417283,1,1565116,WDO$
2019-02-27,4392.547,4396.654,4367.319,4374.36,367610,1,1424638,WDO$
2019-02-28,4381.97,4408.315,4359.724,4400.704,414408,1,1643644,WDO$
2019-03-01,4398.948,4451.637,4393.094,4427.049,379149,1,1592653,WDO$
2019-03-06,4450.466,4509.009,4434.074,4503.741,218412,1,940629,WDO$
2019-03-07,4501.984,4576.92,4475.64,4538.867,478846,1,2021936,WDO$
2019-03-08,4534.769,4576.92,4514.278,4535.354,394722,1,1511740,WDO$
2019-03-11,4519.547,4525.402,4494.959,4501.984,345448,1,1284577,WDO$
2019-03-12,4504.911,4507.253,4457.491,4468.615,347636,1,1357203,WDO$
2019-03-13,4459.248,4494.959,4455.15,4470.956,392768,1,1542153,WDO$
2019-03-14,4479.738,4517.791,4473.883,4504.326,345337,1,1281890,WDO$
2019-03-15,4497.301,4536.525,4461.589,4468.029,378617,1,1392966,WDO$
2019-03-18,4461.004,4484.421,4433.489,4441.685,371809,1,1321425,WDO$
2019-03-19,4435.83,4451.637,4410.657,4439.343,386940,1,1433808,WDO$
2019-03-20,4434.659,4449.881,4379.043,4422.365,445983,1,1602756,WDO$
2019-03-21,4433.489,4494.959,4408.315,4443.441,513510,1,1891740,WDO$
2019-03-22,4525.402,4587.458,4513.693,4575.749,555158,1,1858062,WDO$
2019-03-25,4605.021,4611.46,4501.984,4509.009,469379,1,1656465,WDO$
2019-03-26,4509.595,4543.55,4489.69,4540.037,439837,1,1547718,WDO$
2019-03-27,4590.97,4686.396,4572.236,4675.858,568899,1,2031850,WDO$
2019-03-28,4673.516,4704.544,4564.626,4567.553,577264,1,1744328,WDO$
2019-03-29,4541.84,4606.707,4529.568,4593.266,431888,1,1237117,WDO$
2019-04-01,4558.203,4559.371,4507.361,4510.868,268297,1,903621,WDO$
2019-04-02,4511.452,4542.424,4506.192,4512.036,389214,1,1221379,WDO$
2019-04-03,4489.83,4545.346,4489.245,4530.737,352969,1,1108529,WDO$
2019-04-04,4531.321,4552.359,4505.608,4512.036,373990,1,1180951,WDO$
2019-04-05,4514.958,4539.502,4499.18,4533.659,327693,1,1025388,WDO$
2019-04-08,4527.815,4538.918,4498.011,4506.192,306660,1,1004395,WDO$
2019-04-09,4510.283,4523.14,4502.686,4506.777,300248,1,1000182,WDO$
2019-04-10,4490.998,4503.271,4464.701,4477.558,313363,1,1031584,WDO$
2019-04-11,4490.414,4520.802,4483.401,4514.958,297137,1,990902,WDO$
2019-04-12,4539.502,4572.228,4515.543,4541.84,360440,1,1258681,WDO$
2019-04-15,4539.502,4551.774,4514.958,4530.152,338183,1,1231402,WDO$
2019-04-16,4534.827,4571.059,4533.074,4566.384,336190,1,1196663,WDO$
2019-04-17,4548.853,4618.394,4545.931,4607.291,396551,1,1495528,WDO$
2019-04-18,4588.591,4622.485,4566.384,4587.422,321733,1,1124266,WDO$
2019-04-22,4590.928,4607.291,4576.903,4603.785,230096,1,796818,WDO$
2019-04-23,4596.772,4635.342,4575.15,4585.084,357018,1,1292685,WDO$
2019-04-24,4583.331,4670.989,4580.994,4668.067,414273,1,1563470,WDO$
2019-04-25,4677.417,4684.43,4614.888,4619.563,367339,1,1295767,WDO$
